snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_160_t00,160,0,0.0,0.7,0,1.0,web,2273.7779989603987,0.09254954791136832,1.2,mm1
topology_160_t01,160,1,2.0,0.7301442841485013,0,1.0,web,2342.437020698962,0.09515651230228143,1.2,mm1
topology_160_t02,160,2,4.0,0.8125,0,1.0,video,5223.917736603131,0.18326245725425522,1.2,mm1
topology_160_t03,160,3,6.0,0.9249999999999999,0,1.0,video,5898.716936078068,0.2016816242800215,1.2,mm1
topology_160_t04,160,4,8.0,1.0374999999999999,0,1.0,web,3385.29796462187,0.12857750387439676,1.2,mm1
topology_160_t05,160,5,10.0,1.1198557158514988,0,1.0,video,7122.602598316453,0.23206573622722929,1.2,mm1
topology_160_t06,160,6,12.0,1.15,0,1.0,web,3695.5163807743334,0.13771803039498356,1.2,mm1
topology_160_t07,160,7,14.0,1.1198557158514988,0,1.0,video,7116.12413804596,0.23259370157928153,1.2,mm1
topology_160_t08,160,8,16.0,1.0375,0,1.0,bulk,8067.683279483603,0.26145484629427346,1.2,mm1
topology_160_t09,160,9,18.0,0.925,0,1.0,web,2957.441525368962,0.11521352627791526,1.2,mm1
topology_160_t10,160,10,20.0,0.8124999999999999,0,1.0,video,5154.912307809217,0.18055372655348942,1.2,mm1
topology_160_t11,160,11,22.0,0.7301442841485013,0,1.0,web,2348.2217085237157,0.09499919333612188,1.2,mm1
