snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_265_t00,265,0,0.0,0.7,0,1.0,web,222.32509166364758,0.12627337071036981,1.2,mm1
topology_265_t01,265,1,2.0,0.7301442841485013,0,1.0,web,243.126389920426,0.13264541377619687,1.2,mm1
topology_265_t02,265,2,4.0,0.8125,0,1.0,web,262.1478929400291,0.13623337292779203,1.2,mm1
topology_265_t03,265,3,6.0,0.9249999999999999,0,1.0,bulk,653.5131373100915,0.2360628197563192,1.2,mm1
topology_265_t04,265,4,8.0,1.0374999999999999,0,1.0,web,328.8145469615196,0.1537573549487502,1.2,mm1
topology_265_t05,265,5,10.0,1.1198557158514988,0,1.0,web,375.1961312110077,0.1631635181949236,1.2,mm1
topology_265_t06,265,6,12.0,1.15,0,1.0,bulk,899.0331835092561,0.29533087474432057,1.2,mm1
topology_265_t07,265,7,14.0,1.1198557158514988,0,1.0,bulk,827.776115899178,0.27010881799850434,1.2,mm1
topology_265_t08,265,8,16.0,1.0375,0,1.0,web,331.9574266375128,0.15465033570559028,1.2,mm1
topology_265_t09,265,9,18.0,0.925,1,2.794990142514639,web,797.5794582136917,0.2673773030162524,1.2,mm1
topology_265_t10,265,10,20.0,0.8124999999999999,0,1.0,web,267.8315082902252,0.14085095031964592,1.2,mm1
topology_265_t11,265,11,22.0,0.7301442841485013,0,1.0,web,231.22832561015053,0.13115975275660374,1.2,mm1
