snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_111_t00,111,0,0.0,0.7,0,1.0,web,790.2462237457296,0.1817107059001912,1.2,mm1
topology_111_t01,111,1,2.0,0.7301442841485013,1,2.223210994594819,video,3689.967626615514,0.41480079466923364,1.2,mm1
topology_111_t02,111,2,4.0,0.8125,0,1.0,web,947.0449068481381,0.20303263434639707,1.2,mm1
topology_111_t03,111,3,6.0,0.9249999999999999,0,1.0,web,1076.627579360866,0.21956340272899133,1.2,mm1
topology_111_t04,111,4,8.0,1.0374999999999999,1,3.104793140382945,web,3696.168448688207,0.4180243573507576,1.2,mm1
topology_111_t05,111,5,10.0,1.1198557158514988,0,1.0,web,1276.2221563172452,0.2447854606075074,1.2,mm1
topology_111_t06,111,6,12.0,1.15,0,1.0,web,1338.705497476476,0.2502628933118131,1.2,mm1
topology_111_t07,111,7,14.0,1.1198557158514988,1,2.1432841027405036,web,2744.309143067011,0.3633539391965191,1.2,mm1
topology_111_t08,111,8,16.0,1.0375,0,1.0,bulk,3204.3514329066875,0.3911424568375907,1.2,mm1
topology_111_t09,111,9,18.0,0.925,0,1.0,video,2107.0891166635106,0.3179015393672245,1.2,mm1
topology_111_t10,111,10,20.0,0.8124999999999999,0,1.0,web,915.5231078864822,0.19838994535088766,1.2,mm1
topology_111_t11,111,11,22.0,0.7301442841485013,0,1.0,web,820.9003705985458,0.18552011610658964,1.2,mm1
