snapshot_id,topology_id,timestep,time_of_day,diurnal_factor,flash_event,flash_multiplier,traffic_profile,network_load_mbps,avg_utilization,max_utilization,queue_model
topology_368_t00,368,0,0.0,0.7,0,1.0,video,584.5803032253991,0.3131910184122483,1.2,mm1
topology_368_t01,368,1,2.0,0.7301442841485013,0,1.0,video,617.7024282680031,0.31928591194030753,1.2,mm1
topology_368_t02,368,2,4.0,0.8125,1,2.3263558458601405,video,1576.4482960282007,0.5625774605102031,1.2,mm1
topology_368_t03,368,3,6.0,0.9249999999999999,0,1.0,web,380.83696509255697,0.23721794531030233,1.2,mm1
topology_368_t04,368,4,8.0,1.0374999999999999,0,1.0,video,874.9799204637907,0.4038650807930649,1.2,mm1
topology_368_t05,368,5,10.0,1.1198557158514988,0,1.0,bulk,1213.3217919739652,0.46886193839950413,1.2,mm1
topology_368_t06,368,6,12.0,1.15,0,1.0,web,491.4302121337577,0.2823705530241624,1.2,mm1
topology_368_t07,368,7,14.0,1.1198557158514988,0,1.0,web,460.22566007263913,0.27124220452389325,1.2,mm1
topology_368_t08,368,8,16.0,1.0375,0,1.0,web,431.6993580034757,0.25954405294706523,1.2,mm1
topology_368_t09,368,9,18.0,0.925,0,1.0,web,407.8895309097047,0.25355272170878607,1.2,mm1
topology_368_t10,368,10,20.0,0.8124999999999999,0,1.0,web,341.7392695113367,0.223552154993737,1.2,mm1
topology_368_t11,368,11,22.0,0.7301442841485013,0,1.0,video,588.4315121226979,0.311637404482949,1.2,mm1
