node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,core,346.0668578946621,0.19573416520677955,0.5912667010859494,0,0.10360492792935826
1,edge,456.16323160201546,0.24318075776366763,0.526734004817286,0,0.7998220339911101
2,gateway,380.34122063819467,0.15778329057848564,0.5894263769844253,0,0.2639524969126359
3,edge,461.4424190974182,0.22455508918726375,0.5359640334546506,0,0.6779480288671239
4,core,991.1043222424969,0.33760998354082783,0.4489855317171354,0,0.31941113979897573
5,edge,232.37386876446172,0.32897441602127897,0.6625926539492906,0,0.3201227306918014
6,gateway,510.9120903653245,0.18544855781519845,0.6254056227684716,0,0.38113813464903235
7,gateway,152.04594138871275,0.38067908632325603,0.4405244513610567,0,0.2914881341036837
8,edge,409.40511398607384,0.34642971759362917,0.6745544765773083,0,0.3732812655837676
9,core,1001.8862091052688,0.3226073185242391,0.47523404493957255,0,0.26286603603883707
10,core,424.24724160289225,0.3929515485193101,0.5102378089562658,0,0.20798792912223252
11,core,1390.9407946166116,0.4308209048117436,0.5903538849628415,0,0.7225576211933095
12,gateway,171.5077864028074,0.29179598509528626,0.5668514035014847,0,0.5796087055257263
13,core,1244.5110475968481,0.8845192341724957,0.05118059717024856,1,0.4541952780888677
14,gateway,1164.7050317442136,0.735678758341319,0.21942865153360963,1,0.2830951105627708
15,edge,100.0,0.8764558240135,0.197399482490561,1,0.7303694800945472
16,edge,423.70997418094703,0.8957636476337522,0.19677371313469794,1,0.5595574863355773
17,gateway,584.6125017222972,0.8086900676200308,0.17507894872954477,1,0.7591035362166971
18,core,1466.0904253229112,0.7233881144415554,0.07622689483114926,1,0.10838962217204018
19,edge,150.26651631404206,0.7530832627833215,0.030981452575375837,1,0.5955685031023634
20,gateway,290.10038622255075,0.7953082224471957,0.09106474509570983,1,0.3793087985354897
21,core,594.7298661734214,0.6900270920267322,0.03204071846860783,1,0.37163601226312193
22,edge,364.5651927318836,0.7978809844292288,0.32102775320775334,1,0.22976957622971436
23,core,1422.0891741910586,0.7349746696793453,0.0,1,0.2540945851577905
24,edge,689.6406461742769,0.7884082310356072,0.069422769441182,1,0.37126424795909796
25,gateway,165.24426603955175,0.6329200697360913,0.14480466359352206,1,0.6850652396900894
26,edge,794.4237489213374,0.8028120857806899,0.24448989072629732,1,0.3366953783772467
27,edge,263.9157374707078,0.692686291867713,0.01203507303318907,1,0.6781642889508636
28,gateway,1004.9709000155506,0.6642412096442706,0.0,1,0.7653421810681029
29,edge,463.60128672236397,0.7681698861615462,0.2836114879782241,1,0.6549924982537499
30,edge,128.97032522890328,0.7461621396448458,0.5635920136247798,2,0.780238955890894
31,gateway,303.5635531110218,0.6068419422965847,0.3252162617185276,2,0.395249254642565
32,edge,102.0617187979957,0.8520904913645333,0.5831611009152091,2,0.48877758679989225
33,gateway,886.5730680084331,0.5710125357132212,0.3701348548258462,2,0.24039456007457236
34,edge,102.86796573330373,0.7298208926025636,0.38934945986594166,2,0.5137401364451425
35,edge,552.3515348847558,0.5954944148973258,0.41266347507023543,2,0.7783437177948301
36,core,437.4263657159555,0.6460545531157371,0.3694630535369673,2,0.2716690962322741
37,edge,191.01255196332124,0.6427388787194598,0.42105863130353927,2,0.6204202529489417
38,edge,134.55603475535557,0.7464668219539078,0.6325863696429211,2,0.4050071458903347
39,gateway,1045.5936695057794,0.6769406257188075,0.6068242638837253,2,0.6333648754528637
40,gateway,459.7558643164652,0.6386968277494613,0.47284473524083803,2,0.16529755756719305
41,edge,372.69629452739076,0.6346838483179933,0.5951077302771204,2,0.4893379241092536
42,gateway,882.9700467437157,0.7325873065776408,0.35230860882276294,2,0.24156472945620577
43,core,1542.20846637179,0.2539771472745199,0.3637429647421897,3,0.3831251397188603
44,edge,305.7855617762922,0.20010045991459935,0.4483281643447527,3,0.5041830572157033
45,core,1288.3405988462773,0.19314693048634352,0.41856230177438264,3,0.5504791532410008
46,edge,728.6368859568855,0.2081807946778173,0.35176820963646405,3,0.1662471387647072
47,edge,755.0239815997088,0.18511295641584177,0.4399550849091652,3,0.1345159424382203
48,gateway,1111.8856382715396,0.11317855753036168,0.6101495008566313,3,0.6763393379115452
49,edge,455.1906395116803,0.285496856290334,0.333164511510561,3,0.5416235191682838
50,gateway,186.21201732063088,0.42700252379311954,0.40324976323289274,3,0.43005533391266193
51,core,667.4518551401572,0.21878187774650323,0.5388074859671039,3,0.13801023562172243
52,gateway,1119.7282759103118,0.21765095961228736,0.398626928502661,3,0.70122288754541
53,core,1375.7029792178844,0.23587815574299129,0.4073071867140917,3,0.5751125265661842
54,gateway,524.8149806725824,0.09971818959548295,0.5612307787393245,3,0.6851439576372061
55,gateway,1121.9738688931182,0.24606959825113045,0.4067546663052894,3,0.4997235231379734
56,edge,191.86043764744156,0.3036901014852958,0.41955296358678085,3,0.6312868122485575
57,core,830.9169841698942,0.26562996339918576,0.430278423866664,3,0.7108088372040627
58,gateway,1050.5918473565744,0.0736900783978264,0.5575476994950974,3,0.2844304845530463
59,gateway,826.8247167375381,0.14484827000575168,0.5518137970234347,3,0.4770397674513184
60,edge,495.9961557616828,0.2309923724791112,0.5531158315810145,3,0.2548687670219969
