node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,741.0086379616675,0.3285542093158678,0.5495551988118805,0,0.20751735178666264
1,edge,591.8557382618363,0.281892440198223,0.5720132041823621,0,0.6630684353176628
2,gateway,1091.14446975288,0.4071258071213292,0.6793959257895509,0,0.43240429897599
3,edge,502.53855104412816,0.40431867792576004,0.5253036287212114,0,0.5068075281694288
4,edge,183.92555380681827,0.26596291079623147,0.5274382240414586,0,0.5449532519823107
5,gateway,537.1608774914193,1.0,0.8919590807781737,1,0.6291568135512096
6,edge,719.9381983759987,0.6961741159377011,0.7435836351671904,1,0.778407136047627
7,gateway,1152.6374028628802,0.850952337760388,0.9066837760871027,1,0.5633936076123752
8,edge,407.33041778697196,0.8433994883472442,0.7934722645582842,1,0.5640531241767373
9,edge,675.3536412819082,0.8575547854587098,0.7198190705119774,1,0.7489922257230985
10,edge,784.4706748861494,0.7603839582323315,0.6084213562894131,1,0.5916187592238713
11,edge,714.6804582765009,0.808839564482547,0.8643761585791118,1,0.2722967937600518
12,core,1095.9185485348512,0.8459272016666995,0.7193689639160191,1,0.6641103840988319
13,edge,793.9908941914422,0.8536902597662422,0.7657275671110421,1,0.7625902885490021
14,edge,232.39671479611818,0.7813360529732953,0.789194721703926,1,0.3016987662217742
15,gateway,1037.5864286134504,0.8390891271386519,0.6390503115521335,1,0.464338188590003
16,gateway,174.8353319626506,0.5788171913014548,0.9430341806448433,2,0.14608634525082914
17,edge,611.6874343387062,0.5237983223920235,0.9509161367774412,2,0.6064727230116872
18,edge,274.0640920988746,0.6842902469665494,0.8929365121234345,2,0.20763348870219273
19,gateway,193.85782331266168,0.6875602552033687,0.9503853604769137,2,0.21439249819112688
20,edge,448.81715146807977,0.8030605784755988,0.9073410339221315,2,0.3948045204012832
21,edge,422.83118884523213,0.8343137273777363,0.9540800123829376,2,0.63721996907438
22,edge,366.2953536932593,0.7511506133482013,1.0,2,0.5006202101761049
23,gateway,873.8221444330698,0.6375946647458766,1.0,2,0.7633964067839799
24,edge,401.7560320102863,0.6203079584773982,0.41412750237717,3,0.36843587145325063
25,edge,717.2625508529915,0.6819266731515494,0.3836584370274284,3,0.21101789009661537
26,gateway,429.57600969192856,0.5694014261422535,0.5095439190870368,3,0.7097719484959885
27,core,1354.9410682430894,0.5508927811517313,0.43226103587248954,3,0.13581983300575526
28,core,527.8267637262597,0.530730943513273,0.4904353512023671,3,0.3814886055440946
29,gateway,593.8126183013436,0.6606167393164238,0.5495176418260671,3,0.257293213999308
30,gateway,484.4794225192978,0.6056662053738654,0.3307154876312677,3,0.35406866318489705
