edge_id,source,target,bandwidth_mbps,propagation_delay_ms,is_inter_domain,link_reliability,cost
0,0,8,555.8526435996799,5.007117175806293,False,0.967500120883109,5.9066361504072225
1,0,15,819.0002173589896,5.92402924225955,False,0.9887161770663282,6.534529690736033
2,1,5,788.8970492144842,2.451389390868172,False,0.9438472420465354,3.085185651733714
3,1,6,911.3483881001139,3.113326018058659,False,0.9614918688863474,3.661963626385754
4,1,11,829.2622994812198,2.9853207847701837,False,0.9949457529700118,3.5882663187861352
5,1,15,777.9451075458369,3.8955584495128095,False,0.961210754756541,4.538277318942218
6,2,5,940.7050854951784,1.7902425015638248,False,0.9413537836142414,2.3217587096821264
7,2,8,896.5136173667606,3.8031249088758132,False,0.9703716624092801,4.3608409215657264
8,2,9,746.7704934645844,3.1180315330706874,False,0.9651799764050802,3.7875812868113425
9,2,43,82.86811691169001,5.569287160528765,True,0.958825480017019,11.602970784989962
10,3,6,937.3203524292495,3.797266286440743,False,0.9715008916066892,4.330701838868632
11,3,10,312.020049288082,5.153966859949921,False,0.9855537794658332,6.756427987498682
12,3,11,340.54785241159686,1.9603913266181379,False,0.9737788256455547,3.4286137701286146
13,4,5,850.4200454209008,4.105187349868039,False,0.9467407386822595,4.693132098692173
14,4,11,592.2523611645395,2.366527256666484,False,0.9715359857546245,3.2107619660340507
15,4,12,352.11906525138113,3.0157614510218798,False,0.9633494851769548,4.43573568514364
16,5,7,673.0699663592362,4.264511002071385,False,0.9967262055197865,5.00737582295263
17,5,12,116.32412773818555,3.732795787617502,False,0.9742935816917521,8.03113018927634
18,5,15,474.6298220870234,3.8150420791009334,False,0.9887270195648189,4.868494636720301
19,5,16,573.6428917360175,3.4185702678102676,False,0.9714414214249267,4.290192678203689
20,6,11,718.802233988326,3.2352589540531493,False,0.9905634899835369,3.9308605762486093
21,6,12,442.0424809691445,4.0800231677391485,False,0.9896079744608788,5.211136175031543
22,6,13,104.08137930453454,5.876775791683684,False,0.9747214127640678,10.680709053723154
23,6,14,903.9050416744503,3.0833749727039277,False,0.9671993375593989,3.6365304226102237
24,7,9,376.2595845420701,8.237882763565898,False,0.9540293809771637,9.566752566599696
25,7,14,818.1953880486527,6.673160927804547,False,0.986148226193565,7.284261903565936
26,8,9,151.84007842816715,5.111351724104015,False,0.94374878285198,8.40428996001609
27,8,10,624.9165859457372,3.758073213147403,False,0.9624906470701403,4.5581799973885495
28,8,11,521.3330343582127,2.9733009621161344,False,0.954561797619614,3.9323807960183257
29,8,15,588.9462888085022,2.053219200055249,False,0.993881501383304,2.9021930530216213
30,9,12,941.6480032071509,8.538567301552328,False,0.9650464902685382,9.069551276771364
31,9,15,575.4856616221539,4.982813667336518,False,0.9434665540144167,5.851645044630301
32,10,12,717.6513662770888,3.6875060170687153,False,0.9789984939058747,4.384223146715964
33,10,13,338.1374519758068,5.366049284652821,False,0.9708240631072371,6.844737898050706
34,11,13,919.8543421348065,3.4200032488530674,False,0.9593760375737476,3.9635675688731213
35,11,16,761.8194798944008,3.7799704405573196,False,0.948423562406597,4.436293904574422
36,11,29,67.13240383260492,8.52464040579721,True,0.9611128943187556,15.972608472705007
37,12,16,562.5994156351853,4.550426740806228,False,0.964117515905392,5.4391585562054505
38,12,20,26.870183231102548,7.603795174122451,True,0.9577534223099042,26.211781420425538
39,13,16,654.8326361147213,3.04007081100771,False,0.9946072458383581,3.803624690922156
40,14,15,469.1772847435515,1.8506906053478405,False,0.9896575831275849,2.9163858473357296
41,15,16,807.6843998658006,3.2537908566584246,False,0.9859945419848943,3.872844536639215
42,15,20,35.04819952463196,8.440863844707565,True,0.9670276297971329,22.706931910446542
43,17,18,984.0776803208703,3.615887731026145,False,0.9917649691310225,4.1239777019692605
44,17,20,680.99149060078,7.070623045737346,False,0.9898605246163943,7.804846610790843
45,17,22,909.4376560419508,4.584104059157047,False,0.9633076244927932,5.133894357236518
46,17,23,888.8814698272539,4.962010864252948,False,0.9564582943028146,5.5245155591670745
47,18,27,201.78560586705805,3.4788361946394226,False,0.9471827515096877,5.956713632187737
48,19,20,426.89941222172274,6.806579446945098,False,0.9529095297417272,7.977815540707416
49,19,23,632.0967821491153,3.6161594663107652,False,0.9565342323934499,4.407177573221563
50,20,25,406.4649293943481,4.461750295291416,False,0.962146790395418,5.691868723331502
51,20,27,389.34382763515185,4.185210066929741,False,0.9921492551566903,5.469422026926555
52,20,29,501.31788753932744,5.575255607196922,False,0.9981206776682786,6.5726267611651235
53,21,22,568.7107916061389,3.9235645284764766,False,0.9861720710785395,4.802746016466027
54,21,25,426.2751030744417,3.957581097324119,False,0.9772340174153542,5.130532546737489
55,21,57,93.37441096481868,8.762695967541637,True,0.9501006239121643,14.117482089709394
56,23,24,467.483280490614,4.977381028851662,False,0.9890507120950125,6.046937996697144
57,23,27,272.4534167473765,2.9640969606277014,False,0.9863947872020771,4.799273065112413
58,23,29,648.9159450308626,5.2311824097557516,False,0.9909407272596148,6.001698227449552
59,24,27,532.8742842556408,4.789796382087437,False,0.9591759336837372,5.728103999424307
60,24,29,258.5675987991175,1.8775730838740516,False,0.9691822392007212,3.8113033823421616
61,24,39,58.24465635224695,13.121682585675357,True,0.9423318298716962,21.706161082314495
62,25,29,934.6622314107743,4.830663276164707,False,0.9641950420172665,5.365615885991791
63,26,28,583.5270346894808,4.828436644543173,False,0.9493886355170227,5.68529497376535
64,26,29,179.93272982064047,2.5381178679957364,False,0.9469923696949963,5.3169341539399735
65,27,28,721.526563918321,4.771423491985569,False,0.996651047502393,5.464398671284167
66,30,32,416.6614748527363,2.8350225513426786,False,0.9436532576299151,4.035037503953113
67,30,42,299.7890668236995,3.631176459131471,False,0.9550503576091613,5.299015801298145
68,30,43,664.3138866737451,3.9608659877964643,False,0.9541247358512956,4.7135222396528365
69,31,36,882.3508064159587,4.194107846976395,False,0.9880756589331147,4.7607758846370185
70,31,38,737.696010335421,3.390357165328055,False,0.9412122376166621,4.068143127289075
71,31,40,913.0803332387718,5.928791989124588,False,0.9563024412024368,6.476388933006249
72,31,41,413.8477272182738,3.508071383133196,False,0.9871450067589272,4.716245228525096
73,31,44,355.4336674700273,6.262660835730303,False,0.9414425942183754,7.669393077948645
74,32,33,998.0107501463376,2.5823123444103855,False,0.958320998228599,3.083308951838397
75,32,36,487.63434811346576,2.563885472832551,False,0.9688326906271338,3.5892439241688314
76,32,38,840.6795527099683,1.8222868931842533,False,0.9537637444039053,2.4170438352179064
77,32,40,671.4339858901587,5.193115874136435,False,0.9437418609591847,5.937790720074001
78,32,42,979.7447174222339,2.973570533804693,False,0.962431516654667,3.4839075543660587
79,33,34,305.2843341958861,3.4734949208614876,False,0.9632343086047745,5.111312338898976
80,33,35,974.1985858379372,2.5227870016549563,False,0.9535367351586045,3.0360293808459864
81,33,37,438.2896179426897,4.707985339460797,False,0.9815095272172452,5.848783522970084
82,33,38,721.8996793989357,2.5489435530032867,False,0.9718859763378432,3.2415605665145093
83,33,43,975.9437310011618,5.707441251517084,False,0.9969588367930757,6.219765870362763
84,34,35,859.7221972076986,2.443032291524352,False,0.9867073942714982,3.024615507153721
85,34,38,325.2162632182599,2.9930462065323002,False,0.9482494015155096,4.530484694546779
86,34,46,227.70309958239233,6.063846316189387,False,0.9787404241076232,8.259688186225414
87,35,37,794.4720184240254,3.9888880244168594,False,0.991120500661345,4.618236810031535
88,35,38,620.4134370643199,2.5461437201133448,False,0.9772371140488931,3.352057922046021
89,35,41,167.197640674167,4.196786269250246,False,0.9693640228453477,7.187259089224989
90,35,45,431.27311588180464,4.423282494144512,False,0.9887633675592247,5.582640640032351
91,35,51,22.65259944039918,4.957486158512319,True,0.989052285529731,27.03000818034652
92,36,39,406.1606311063622,4.08053297871824,False,0.9533073280928882,5.311573019792688
93,36,43,390.1016341512044,5.065774558769767,False,0.9649063200294337,6.347491824804594
94,36,46,144.72410123719575,5.220365036132683,False,0.9933815714709927,8.675214613540142
95,36,55,39.0574690170272,8.35470423953584,True,0.9721083130814736,21.15635300438601
96,37,40,633.7381101686976,8.656677094208709,False,0.9532172977523614,9.445646531231997
97,38,39,637.7529354145965,3.9159674887179885,False,0.9962597203528444,4.699970152186649
98,38,43,349.23349357585164,4.555015788379756,False,0.944098796550909,5.9867226813253
99,38,47,668.5272590674316,2.4819581755479536,False,0.9960194832116738,3.229870834633059
100,40,41,677.2049611191466,5.363425447860282,False,0.9978773476617473,6.101754356694177
101,40,44,816.7477058349899,5.208756658405196,False,0.9423480667493553,5.820940808330457
102,41,44,809.5365468603776,5.4440998208049125,False,0.9738795831674099,6.061737161502066
103,41,45,208.5951068841876,2.8674976114604074,False,0.9872098183275071,5.264485764579459
104,42,46,210.23286416741635,7.178177584842953,False,0.9872467698794216,9.556492706887008
105,43,44,436.4205547796879,5.828831885556981,False,0.9461376431288873,6.974515778132591
106,45,46,133.83524345028366,4.135715667238332,False,0.975206042377138,7.871652383980191
107,45,47,874.8175385775172,3.785843257641181,False,0.985283898597588,4.357391012402725
108,46,47,595.0371109035711,3.213845937519385,False,0.9866996019510661,4.05412966241302
109,48,49,804.8277533265478,7.20871172768649,False,0.9981630840095986,7.8299626698084275
110,48,55,245.91012484991796,3.6836794379831366,False,0.9597740110190688,5.716942608034213
111,48,57,229.75564864360138,6.787488037542933,False,0.961291325587824,8.963713096434102
112,48,59,554.4403212262393,4.743669869270728,False,0.9825591706202795,5.645480182947346
113,49,50,286.41222291885833,5.778582061041637,False,0.9677417214096092,7.5243176127734905
114,49,52,584.6421170112021,3.668930024399162,False,0.9935461590053818,4.524154075919931
115,49,53,573.5965251633256,6.818529002804208,False,0.9567851927100293,7.690221870639539
116,49,54,583.221562626733,6.411714154541568,False,0.9592917592065412,7.269021277666583
117,49,55,405.2435275308614,3.124874348338618,False,0.9749925673564093,4.358700346859773
118,49,56,169.80379370340725,8.95398668360368,False,0.9963016975065362,11.898561649186249
119,49,76,28.642521645041928,10.539095966279625,True,0.9805181570558453,27.995659539708953
120,50,54,119.16116537976362,2.4601254913858033,False,0.9966920387847569,6.65612339394502
121,50,57,608.3284416778831,3.4651146103842168,False,0.9824511201011122,4.287039027761295
122,51,52,380.26866479607054,5.7577140512907565,False,0.9973066002635221,7.072573902465027
123,51,53,632.2580995856429,3.8655772446630015,False,0.9818364065860063,4.656393527329337
124,52,56,165.3647244049254,7.03223893896399,False,0.9638107390881809,10.055858406775393
125,52,57,829.4409432482405,3.61610503527719,False,0.9813222942236168,4.2189207077733055
126,53,54,822.4834421109197,4.983853437070453,False,0.9477615894084281,5.5917684106737395
127,53,55,802.7355350838224,3.4439290541141547,False,0.9831021712713314,4.066799200192576
128,53,56,490.6249160094912,4.328408811844548,False,0.959797529335825,5.347517266561363
129,55,57,746.8900563615256,5.29162761808411,False,0.9892295830388939,5.961070189639755
130,58,59,299.38356611184906,4.700354014129592,False,0.9470697820719799,6.3704523648627145
131,60,68,367.9208076938894,3.59575898948321,False,0.9933184822037919,4.954747091118388
132,60,73,370.0742599215265,7.433814409530867,False,0.9873086487924786,8.784894595723832
133,60,75,792.4441297918813,4.907957938504902,False,0.9522841013121139,5.5389172468050525
134,60,78,928.5199987006151,5.02022690843991,False,0.9906123608209673,5.558718271792027
135,61,75,923.0023310029663,6.158162139348765,False,0.9884326054292052,6.69987258059617
136,61,79,689.4513268884957,7.786288998219666,False,0.9837137065462763,8.511503354186617
137,62,66,883.733747801368,2.1553848051153945,False,0.9584634310234679,2.7211660726566023
138,62,67,130.07861024296517,2.6872061041987134,False,0.9917485479972802,6.53103560903493
139,62,69,290.2341480076314,4.246583501403899,False,0.9762033308905202,5.96933047460587
140,62,70,837.4501370212407,4.021026896873635,False,0.9766679370499056,4.618077369369191
141,62,74,635.3359115172664,3.7991755500089077,False,0.9762094392119335,4.586160813923762
142,62,77,269.67017239108014,2.0457766764104934,False,0.9692432210201369,3.8998934872044275
143,62,79,340.23209831524184,5.0617870192478405,False,0.9637153736664387,6.531372053922391
144,63,64,989.3754649599838,4.603998587600697,False,0.9561519443051871,5.109367901585275
145,63,66,742.339249959908,3.8567056429836137,False,0.9600058239196368,4.530252138102933
146,63,69,137.441592277915,6.868604099419022,False,0.994198389516181,10.50651305924081
147,63,72,203.30629591707577,3.3914961633362286,False,0.9607740934345215,5.850839577885177
148,63,76,197.55205154666345,3.890436337638253,False,0.9984230060153861,6.421414862464637
149,63,78,936.4097592938982,2.5796148495098863,False,0.9966095831750834,3.113569130782036
150,64,68,797.856044212042,4.921825940121166,False,0.9461018252952437,5.5485054064574735
151,65,73,783.7843045204804,6.000510891971415,False,0.9810977610554379,6.638441502620604
152,65,75,862.1901861960232,4.842804229979718,False,0.9475711376541406,5.422722684173678
153,65,79,967.6502236671901,4.748719381787717,False,0.9875870861312355,5.265435017014985
154,66,67,621.6039651761978,1.8850476286949163,False,0.9546635240418405,2.6894183020033977
155,67,68,479.7046899202483,3.0729320430309692,False,0.9587270834019401,4.11523996810697
156,67,74,298.0337058785466,3.543083494832465,False,0.9409227073273913,5.220746088484734
157,68,70,164.06460465994465,3.8861633015700994,False,0.9467591639225786,6.933743253603909
158,68,73,871.9245890633217,7.63167503015355,False,0.983082276705744,8.205119117258757
159,69,72,122.02163443641608,4.954832904113936,False,0.9815831571698918,9.052466920486202
160,69,74,247.52036107634643,2.9406687618255165,False,0.9928321239368034,4.960704599789478
161,69,78,285.3402986608313,5.859079099014918,False,0.9702141913347726,7.611372772031372
162,70,75,803.8795036046157,3.7072931259309945,False,0.9927782604157757,4.32927689060964
163,70,76,328.25564558780974,3.142582570549324,False,0.9501377480973038,4.665785618907096
164,71,73,583.6776849884926,6.120860445745944,False,0.9429051972194722,6.977497615299304
165,71,79,642.2611111268155,4.782805303941124,False,0.9702606535228081,5.561304875747323
166,72,74,895.0886211888787,4.447637212460277,False,0.946140841518122,5.006241118446578
167,72,79,986.602209827011,4.79288898473843,False,0.9601510662494331,5.299678849001626
168,73,76,931.6667444502438,3.359188800826601,False,0.9642494003192597,3.895861385716426
169,73,77,497.8699614795827,5.181455103821561,False,0.9922140749263068,6.1857334067625285
170,73,78,516.3531794844067,5.856169636080492,False,0.987377229560105,6.824499104874049
171,73,79,433.3896757247934,4.244521260285813,False,0.9976343850652772,5.39821740951643
172,74,75,340.0925951839081,3.4579759513681267,False,0.9490952046020409,4.928163797503443
173,74,77,581.6896921961531,2.2416628552840754,False,0.983248842395912,3.1012276829024987
174,75,76,267.69035701084465,1.8701214276956546,False,0.9663391971194598,3.737951130577869
175,75,78,910.1477467280471,2.123915506562211,False,0.9799831858979641,2.673276862229447
176,76,77,978.1675381485009,2.76508703535107,False,0.9948020225951258,3.276246913899495
177,77,78,409.77961346712954,3.2641376311107253,False,0.9667650971941637,4.484305700892234
