node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,493.2262320595799,0.9538529905585512,0.6301238966172967,0,0.7284074337982455
1,gateway,339.87737907091713,0.8128703410322415,0.6215706747570267,0,0.7241560844144813
2,gateway,254.3825383399231,0.9368516563256978,0.688922299371984,0,0.2999279009017321
3,core,881.8384284321272,0.951786526458279,0.6401077877354028,0,0.46157596554145364
4,edge,100.0,0.9044357365525668,0.7966630163225508,0,0.2875307150946554
5,core,1020.7345790684581,0.8498971733421592,0.7889539958174804,0,0.560852773012925
6,edge,600.8779077951248,1.0,0.7506913479770084,0,0.13858433263496386
7,gateway,512.4430114027151,0.8174893185706293,0.7624966777997334,0,0.10781461099218759
8,edge,408.990421839831,0.7801902260541901,0.22702409395530618,1,0.6355176114989547
9,core,1193.7895589517925,0.673399495799224,0.4175432499116961,1,0.6822599319758268
10,core,848.7615273584997,0.6606894483094395,0.1491364557766506,1,0.6571888768344263
11,gateway,875.5329655644126,0.8373423879245455,0.27189681150165285,1,0.15862514917464987
12,gateway,1079.7619908117197,0.7254193384398749,0.10902283238942764,1,0.1729847303546831
13,edge,120.44509209763638,0.6173094261659324,0.2747642930314567,1,0.49665780499437095
14,edge,355.0181225928979,0.7195195373733292,0.23249391857140977,1,0.271726050641971
15,gateway,163.80977495097292,0.8492920432893114,0.15107092332377525,1,0.6877346080456319
16,edge,249.0107029143562,0.32060861040854693,0.462817223999714,2,0.6323746963088394
17,edge,594.3759398220031,0.3847167592030731,0.371751773710253,2,0.7927967999436514
18,edge,526.8625034135939,0.4526233241809339,0.4060288668905384,2,0.10713137907133786
19,edge,669.7670559553983,0.40292522656343305,0.38875064064098647,2,0.6339410994035223
20,core,219.60350723060037,0.38279853676411385,0.38176130668746333,2,0.34906290272888973
21,edge,704.3006958523725,0.4056392969281222,0.27208660406787166,2,0.7472446625482629
22,gateway,835.2883849748094,0.42585264959156777,0.37708368541655823,2,0.24153894560414618
23,edge,249.68012347315604,0.1829704328418159,0.7944574231018968,3,0.1719454778086265
24,edge,760.7286665539195,0.397338611040314,0.8858240329890384,3,0.740032160058322
25,gateway,947.4839586711155,0.22642885550048167,0.8318688075903108,3,0.11812622916123008
26,gateway,484.2383301762659,0.20915941326676193,0.7747624928546475,3,0.21658544389111112
27,edge,448.2362126958264,0.09471262499119659,0.8045058535950256,3,0.30203705344756704
28,edge,761.4636828649741,0.6793712279566639,0.5984665964049237,4,0.4987917717813307
29,edge,196.48170803374416,0.6406403497617581,0.6918433699784254,4,0.21421699696310742
30,edge,100.0,0.5627388813501791,0.5464244629118018,4,0.24646036402535237
31,gateway,480.31179179920775,0.48926511557278574,0.6222212349768621,4,0.38940713692006834
32,edge,373.63388984933636,0.6657139379257564,0.6271564216497362,4,0.3857005048932336
33,gateway,1134.9331601608485,0.6901596909182723,0.6258966627614894,4,0.1739793989986944
