node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,740.9728804300238,0.7063374623248742,0.25640749032252275,0,0.34253817689142585
1,core,378.94568415331554,0.5938091064899131,0.12290994809544604,0,0.30940985082185696
2,core,1423.7969267741926,0.7313605235296611,0.0646393624037476,0,0.41862033806047183
3,edge,490.392564775553,0.7328099870861507,0.22020965669027626,0,0.5130965944071241
4,edge,573.3496572518465,0.6711511671653957,0.024990853123065718,0,0.4328758098072846
5,gateway,728.1091956253177,0.658611823019048,0.082972344964691,0,0.24919124540749843
6,gateway,783.4028933429856,0.6553519046723681,0.21656629462693366,0,0.17363963885867195
7,edge,650.5659610426418,0.6010682598682766,0.11821383143500887,0,0.3591848253686325
8,gateway,1193.5032640013742,0.7473923989707202,0.12190166681286728,0,0.37048287506747524
9,edge,642.6005665573975,0.743411535676645,0.11228400663848805,0,0.45532107233984964
10,edge,519.2731804069371,0.2749619799443723,0.7766271382399644,1,0.6103424603730994
11,core,892.2579435474771,0.21448237525283576,0.8713926155305812,1,0.5337830139966697
12,gateway,1030.4566398946918,0.2298975069318485,0.8483171910888752,1,0.3019679006279405
13,core,454.1065254067157,0.3075359893354965,0.8310583278683036,1,0.7870782470233706
14,edge,628.386678211119,0.2613493015085699,0.8672795085955664,1,0.5628594813707026
15,edge,782.3892357748489,0.19510240678665142,0.6974855130042736,1,0.4492518741109094
16,edge,201.75142976766037,0.29146524865435736,0.632404036650463,1,0.6418510605253179
17,gateway,264.4870281472544,0.03391435000565807,0.758532569459227,1,0.7208557160745868
18,core,587.9148156715329,0.32001308717011184,0.922626763085764,1,0.38156940142531703
19,core,1234.145153018535,0.28817190767555784,0.7398718513579081,1,0.43575494788536695
20,edge,100.0,0.3231916560025415,0.6485322986633967,1,0.1872555597665631
21,edge,321.93449546891446,0.18949040808329934,0.712485652076002,2,0.10124446366958924
22,gateway,276.83718547053815,0.2530708727592872,0.7302776253834928,2,0.1024821714946808
23,edge,272.324962689251,0.17023564373838457,0.5618874334982491,2,0.21465026209236615
24,edge,679.5545697917304,0.287143580679302,0.7027605279606967,2,0.5523262133196991
25,gateway,359.0522411749516,0.37307990732323737,0.7365477583171822,2,0.5445406969814378
26,gateway,343.53147708157076,0.3599228971107125,0.5855487265379766,2,0.7497591210514256
27,edge,140.61346918796733,0.4913261970941802,0.5405487761799157,2,0.40591181346410155
28,edge,403.1941598135197,0.3578667110730005,0.7921224715822105,2,0.35500610413716227
29,edge,742.8526863008634,0.22302557338021756,0.7056888113869858,2,0.2824336020491254
30,edge,266.8662382156801,0.26960545309614686,0.6280343834502014,2,0.21643416912971958
31,core,1371.1026389597564,0.2010800055269812,0.5433574075877222,2,0.3764700877821314
32,core,655.2925730862197,0.3982528645129898,0.6969285117165502,2,0.3037550440526342
33,edge,785.0350670603692,0.11987738374213994,0.7880123947217526,2,0.22965174793660761
34,edge,323.9364491195597,0.2564272529759392,0.676549547100959,3,0.5227268658218984
35,core,770.4438013972589,0.2249025240972676,0.774895274237645,3,0.7100225811602525
36,edge,400.33192702297936,0.17318634263722374,0.8647940705498849,3,0.1556537249214391
37,edge,161.8166985887059,0.06270223971088806,0.6890307160935952,3,0.6976826003801878
38,edge,434.16705504326615,0.18222081607700238,0.8691136735176543,3,0.24701047126969483
39,edge,797.4133102772985,0.27428320928093713,0.671546256671818,3,0.3342694004670242
40,gateway,497.6571138693872,0.09366037233243527,0.8484291962825985,3,0.22322020137259796
41,gateway,876.5296993274607,0.09069612287280135,0.707900771038582,3,0.5548576617837234
42,gateway,665.6399141194461,0.08409254216085094,0.9218866765574972,3,0.432175050514057
43,core,1397.7909970341334,0.09454095727891178,0.8101810644830594,3,0.4380959168674725
44,gateway,943.6801570796672,0.8028491913932805,0.7141909363608687,4,0.13614919881353116
45,gateway,418.20669763712715,0.7962049855027158,0.7994866885375048,4,0.248182013051491
46,edge,196.78914748277333,0.774977510468449,0.7734458579731743,4,0.36320842898035677
47,edge,238.0490371459354,0.9293893684404726,0.7861352643818273,4,0.4047904798167947
48,edge,758.94732876616,0.8197240700939417,0.7472556169867712,4,0.6814772935156933
49,core,1115.9008449366468,0.7313657071542561,0.6921851540653976,4,0.14016122933147307
50,core,706.0777380521353,0.724210931204861,0.7202780981310141,4,0.6129849223305854
51,gateway,1169.1835033409727,0.7479736460636206,0.6561983823443139,4,0.6573008079532484
52,edge,144.38511367002667,0.664020645900469,0.6923063345447281,4,0.7610964590727667
53,gateway,828.2269946645584,0.6245355893125641,0.6378272129864629,4,0.3046456894848698
54,edge,347.60685801912183,0.6912892519288887,0.8389254256745214,4,0.2826400784281352
55,core,1042.8528197731605,0.6956680955233756,0.8490723899480798,4,0.4741764825663346
56,edge,311.6888653363563,0.6625234705312346,0.7422707913149069,4,0.4788823468846457
57,edge,257.50780491934285,0.7167745540882531,0.5909016948850363,4,0.7692415274490291
58,edge,429.84709740201345,0.6698197091435085,0.7445422273066699,4,0.6531420873071643
