node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,gateway,1121.146700946327,0.048664001109217245,0.5461894446706749,0,0.14345601979826125
1,gateway,921.2020080799443,0.14886216970003582,0.46723606789334055,0,0.3315574334836412
2,gateway,177.08821779096814,0.169611462477986,0.3320676977434416,0,0.11530719603626823
3,core,244.55759162490614,0.08291850547548038,0.6206048792069307,0,0.3721431215376442
4,edge,554.5227028554979,0.24551220249749828,0.5963231714749806,0,0.7057974088209931
5,edge,427.4634707690564,0.21081575726974572,0.4462051095378452,0,0.33776897168867936
6,gateway,618.0335667899357,0.20268300766344924,0.45401242901932426,0,0.2257786859860277
7,core,516.6912807981028,0.26683917292362563,0.4955823179045825,0,0.3237434230078464
8,gateway,486.1784402118939,0.17736936510372892,0.40905956316547804,0,0.2541395898053408
9,core,200.53139483732036,0.27854566101691514,0.5251407642927379,0,0.5997734958380059
10,edge,100.0,0.13994365147282029,0.46990835315391327,0,0.20606169757812226
11,edge,270.1330041157382,0.6571572396935703,0.8495214014768219,1,0.5240291670833549
12,gateway,776.9007447627038,0.7593939433317264,0.7109461556576815,1,0.5189986172440278
13,edge,532.0919887567511,0.8117798716049378,0.8084538957438187,1,0.7979762649018464
14,edge,569.9679498872937,0.7262300282452927,0.7732047862391881,1,0.6960967405973888
15,edge,691.562009861491,0.8042712650811564,0.8295707354516195,1,0.6070219427232703
16,edge,168.04539584907704,0.8133776441161036,0.8998130797686127,1,0.4597589967901493
17,gateway,860.4045386956724,0.8059889447346122,0.8550121548741689,1,0.11629906754389399
18,gateway,160.91954410493693,0.7670083922855689,0.8076887858136174,1,0.607509321743769
19,edge,190.63692841401897,0.7805054032281018,0.8097846521388676,1,0.4414067455670425
20,edge,100.0,0.7681437765333118,0.6620224175382341,1,0.14854236246671476
21,gateway,1010.1534398728099,0.7608484946098549,0.737857778341686,1,0.2032485250903145
22,edge,110.28276194044784,0.38225676502801853,0.44668245868019907,2,0.7943889649683908
23,gateway,992.2679800864149,0.43295401121455185,0.47547985683557265,2,0.3775589677545528
24,core,450.9281240511477,0.4506667159129896,0.4166167025363968,2,0.2432513569139879
25,core,1150.5975895086801,0.42297699325656546,0.4504888337085195,2,0.5456849076459497
26,core,916.0335474703405,0.2659557234679527,0.4537352374306097,3,0.36764565982540887
27,edge,703.9658772826764,0.34918202653413705,0.38809671313607474,3,0.13361776178573878
28,edge,410.2367563678456,0.22030627842435563,0.4333723775973881,3,0.18754102372652937
29,gateway,753.1918960342934,0.34518448557638354,0.44263718715310635,3,0.35122007797169785
30,core,838.3254711555364,0.29363430381743033,0.2877277446650084,3,0.7180686717213506
31,edge,639.8352061096742,0.3462958863568803,0.4920216885721512,3,0.7890995231144443
