edge_id,source,target,bandwidth_mbps,propagation_delay_ms,is_inter_domain,link_reliability,cost
0,0,1,903.3040900677865,4.428955178267859,False,0.9778685032166248,4.982478632326922
1,0,16,357.01682538287827,4.090633964365858,False,0.9453085753077953,5.491128183269354
2,1,2,587.735222763507,5.9405933493943675,False,0.9405110996551519,6.791316567324068
3,2,3,615.9595449980388,6.015169217759277,False,0.9543654485923683,6.826910839526972
4,3,4,867.819037772752,1.9921810705465397,False,0.9937728346689061,2.5683380551677164
5,4,5,197.8639273366619,4.60194385024828,False,0.9910541916249695,7.12893301259953
6,5,6,296.02213276770783,3.2223091353295206,False,0.9712088693221584,4.9113720284489215
7,6,7,586.6654826337635,6.600284506785473,False,0.987158712409573,7.452558954150794
8,6,42,55.36420405887768,12.469040882990374,True,0.9898492671888077,21.50014696496835
9,6,39,26.805918839729824,12.694336803461216,True,0.9406550723665965,31.346933753763686
10,7,8,396.3763824176848,2.4387712871331724,False,0.9515041028811884,3.70019861272272
11,7,10,425.48374476100895,4.503531311795864,False,0.9786355234132222,5.678664336632915
12,7,20,19.54683786382351,9.275169664220678,True,0.9803705051595133,34.85475463255868
13,8,9,655.9618990096493,3.714951519336232,False,0.9471297384291957,4.4771909127444225
14,8,36,44.17359988510865,6.956245813657404,True,0.9624276135462273,18.275223694121134
15,9,10,192.16448588804667,3.170656888576919,False,0.9856210707947294,5.772594482244958
16,10,11,610.0923944065777,6.339012096332718,False,0.9912671971315618,7.158560093626371
17,11,12,563.7569533654544,4.7273097381398035,False,0.9739699039776653,5.6142167590025265
18,12,13,313.3461516907735,2.8451195662874653,False,0.9770081506380442,4.440798968450433
19,13,14,141.51842056884806,5.052775924388364,False,0.9757047965704717,8.585884886389195
20,14,15,366.0155324038856,1.58012219941295,False,0.9635942601596857,2.946184444684736
21,15,16,504.58025362130394,3.251303373184519,False,0.9897665063582535,4.2422260191096575
22,17,18,758.1053143942522,2.936682975915362,False,0.9696783322368365,3.596221948280322
23,17,31,699.5944133503813,5.4002445558274115,False,0.9726060533153311,6.11494437397702
24,18,19,414.9698118376875,4.377933010076325,False,0.9655306405544005,5.5828399351988
25,19,20,539.5590402858637,5.738441301909535,False,0.9601055878214525,6.665123949530627
26,20,21,283.0002744318033,3.310084843600382,False,0.987674915547956,5.0768675826061305
27,21,22,585.1342471532491,4.397981681959214,False,0.9951004949093438,5.252486442930841
28,22,23,555.3744545684424,5.1067519473599585,False,0.9537064792574558,6.007045426627975
29,22,49,64.22889491925702,7.823270785245864,True,0.9652893233684957,15.607929086288667
30,23,24,479.1269144483472,1.7310139798349788,False,0.996158904766344,2.7745788160447864
31,24,25,404.51003076235924,5.244288225605282,False,0.9426092864163745,6.480351516934983
32,25,26,583.7122361943375,3.0979758955676586,False,0.9829233054277466,3.9545623588905436
33,26,27,837.3828691707109,3.980609224300858,False,0.9745655177071421,4.577707658491621
34,27,28,748.0888375122587,5.665880954954794,False,0.9591155900907563,6.3342507727196615
35,27,30,969.4845449551008,3.429120212109025,False,0.9834346688854694,3.9448581912257072
36,28,29,988.4795750849482,6.566474551215352,False,0.9790949133409822,7.072301897174453
37,29,30,125.12110610321173,3.7326367988562046,False,0.9843655354193257,7.728765154591429
38,30,31,783.8737258245345,2.395777845280335,False,0.9871143737828751,3.033635683255532
39,31,46,32.55227778278306,6.654886658234145,True,0.9669653947858041,22.014794906020438
40,32,33,730.976033390996,2.0336764395943687,False,0.9895714394027404,2.717693393858247
41,32,49,460.9943684698848,2.891584423542646,False,0.9432540846112986,3.97619637153581
42,33,34,513.6601351528766,5.362988902967578,False,0.9770789646376601,6.336395180352115
43,34,35,641.4713896102506,4.843149044074136,False,0.9452112313498214,5.622607034092667
44,35,36,865.7942727539789,3.7923357366277,False,0.9985621403742084,4.369840134305875
45,36,37,175.31477167912078,3.4919927836076505,False,0.9985269635758394,6.344005738426722
46,37,38,396.1752856818652,2.4813444451127054,False,0.9431284045360125,3.743412065356709
47,38,39,888.1743134346607,3.010460386848434,False,0.9479834319547488,3.573412942936719
48,39,40,327.6767132025835,2.2094155040187955,False,0.9693136971778459,3.735309715765478
49,40,41,913.2289831775594,3.1034575600996734,False,0.9669776302577916,3.6509653694338247
50,41,42,772.6822406083747,2.0237298128513377,False,0.9804818396837481,2.6708263471347227
51,41,46,641.8997950020221,1.6164299643142033,False,0.9887763755705293,2.3953677422868926
52,42,43,430.0715626758524,4.156666863064695,False,0.997479331378836,5.319264075698475
53,43,44,827.5755473505495,4.440371207566826,False,0.9810372605358729,5.0445456561724304
54,44,45,362.660230175467,5.676020025066011,False,0.9966806131665468,7.054720964394493
55,45,46,943.9716984484724,1.869839708348203,False,0.9817934418377676,2.3995166052528543
56,46,47,487.07475069933,5.887004440305534,False,0.9513602813238998,6.913540920141765
57,47,48,374.9727550825434,4.065718450977045,False,0.9858716628555054,5.39914866216648
58,48,49,954.3599859274591,3.767897559018645,False,0.9977396821284789,4.291808879037049
