node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,gateway,421.197265738775,0.35226830950088417,0.3912394294035708,0,0.13451486411609284
1,gateway,654.7992701790301,0.48352009670021934,0.16840807326195664,0,0.24571990060656815
2,edge,552.3231007215858,0.25521949964427104,0.37820646214017883,0,0.6298624576335685
3,edge,529.0770046154095,0.5259593150110011,0.2918388645656816,0,0.16468925976480922
4,edge,566.4819806574172,0.36494150210598497,0.04429363295729227,0,0.31104369483135025
5,core,454.28196530073404,0.4010380234412723,0.31427754137269126,0,0.7700396029614075
6,gateway,955.430506464335,0.37565383616309067,0.17155444742434697,0,0.10588868039510539
7,edge,242.18321217264784,0.435305163400152,0.06722802508162498,0,0.5781984335260616
8,core,1444.407606261113,0.38693283219141095,0.3013410187372322,0,0.5227358122483773
9,gateway,810.1581394543904,0.41529242895557017,0.17241953731021264,0,0.41434625556246796
10,gateway,951.4645064968776,0.2900715678211746,0.21157895706197916,0,0.23589188894103746
11,gateway,204.86106176805325,0.2144531340542347,0.37116074013337874,0,0.3247010436672364
12,edge,713.9693367375453,0.5463523689837219,0.30421916822073336,0,0.587893531021671
13,core,1056.5132822401301,0.4469439978771425,0.08754744888645594,0,0.27207364164225073
14,edge,412.7667472519263,0.3975419381858622,0.2094198262716274,0,0.4316460075768732
15,edge,474.0535955928221,0.41438908138741815,0.2186544285825332,0,0.544419662215452
16,gateway,959.0920150004698,0.44207929375091004,0.25529670290729345,0,0.32369156709897373
17,gateway,1148.7011469740182,0.5078735201459849,0.2776984407732042,0,0.5177207916340922
18,gateway,985.6920068797729,0.4543383630301201,0.22991398112583045,0,0.39223351255848415
19,gateway,1114.6119595332495,0.38876660384278094,0.18689503519534836,0,0.176955636935217
20,edge,588.8298313124909,0.46828208718192,0.16170360347475932,0,0.6994824032510476
21,edge,188.03681412865242,0.3301348573859695,0.24721457974591105,0,0.19292456808545466
22,edge,342.0073838777744,0.4510138033919509,0.203159149045767,0,0.39480053001809645
23,gateway,162.49201119815388,0.4457734387912211,0.1624155757854938,0,0.7949091388087232
24,gateway,726.6924917435791,0.4374176831330753,0.1290965966445201,0,0.2469993221877234
25,gateway,186.62851116671476,0.45823349326433593,0.37169883381666946,0,0.6073287338188007
26,gateway,1112.374204395564,0.40663440406058843,0.15197684008132747,0,0.46489393660733047
27,edge,127.42279215950508,0.4069916537652649,0.2585520694048724,0,0.6239412585629617
28,core,936.9412819394402,0.312141848454969,0.29121863497576894,1,0.3885827340008595
29,edge,580.6202652385282,0.3016756715645671,0.3082043748289423,1,0.5094366669525568
30,core,339.74527347990545,0.20585045303653293,0.5144971157929531,1,0.11666745894587911
31,edge,587.4234564647197,0.2179715324422598,0.22954844993433687,1,0.30232523112817566
32,gateway,1054.7355622099383,0.3512651269645759,0.25128607361658656,1,0.27901041625556877
33,edge,683.1133660480549,0.245836159386166,0.24520499641668328,1,0.5190044059383534
34,edge,279.61227981208793,0.21676233157611982,0.21306374559592606,1,0.28589121640938125
35,core,1594.7864498688705,0.2622480633663707,0.29403441224532545,1,0.22176037038917468
36,edge,773.7293588300765,0.346264361814983,0.2562195368088469,1,0.5144608055064291
37,core,1565.263647774298,0.42856176714263344,0.25571568041899356,1,0.6379154151944125
38,edge,604.5012499726656,0.21923972425307764,0.3341870109349994,1,0.3961681861078965
39,gateway,1010.6566475519605,0.4065355995990806,0.24102550201439932,1,0.267226281779985
40,gateway,539.5997801272462,0.2895350248533825,0.15110268085263173,1,0.3296560464253819
41,edge,245.32659658854857,0.19496492658074457,0.28558907854459903,1,0.6236272846237236
42,core,610.7725260487372,0.26896466480601344,0.2646307313910184,1,0.6854561310976772
43,gateway,239.2378667000177,0.28071978519893886,0.27439901753381574,1,0.353073068851411
44,gateway,902.9032508878514,0.272141099045338,0.13621299031731798,1,0.3583863880483156
45,edge,219.85933824237992,0.26239681265253967,0.2106577409158465,1,0.3972781972248767
46,core,622.7206241130343,0.3317846870356224,0.29122698786385953,1,0.23291749502339776
47,gateway,828.9964186431725,0.2917932652860717,0.24518619571423728,1,0.4523700607681571
48,edge,507.9014364891089,0.20285476450554185,0.3136761008633358,1,0.7650595798157113
49,edge,214.14356046484806,0.4222684187767946,0.7396286624224202,2,0.37259522311696003
50,gateway,683.8978156226844,0.43016686872917353,0.7617630254844179,2,0.42923504372646715
51,edge,639.9844897513497,0.39811313139197774,0.7927094659120566,2,0.3202666869699492
52,core,995.6891987883924,0.4180694819624978,0.7831522945257146,2,0.5205951647691583
53,gateway,445.383931379074,0.595975274946864,0.8862831894877334,2,0.29356760058904185
54,edge,504.9756253622658,0.4835919440576074,0.7599205057669848,2,0.23154591362395507
55,core,503.60526793872606,0.3925883763937807,0.7883254029377733,2,0.567342839287519
56,core,1486.8107402074406,0.49914961384265844,0.6288133337700659,2,0.29524692144455156
57,edge,203.63694375935415,0.4978463715494868,0.7927173728583324,2,0.2145826660470947
58,edge,786.1625522836479,0.4632433710642734,0.7524960350415733,2,0.6330402313724105
59,core,1301.7817537639776,0.5336234554195926,0.6234545078887428,2,0.6815745238616185
60,edge,113.82672584505072,0.4936600714794825,0.7771254043754896,2,0.3523113408845103
61,edge,376.19434992641214,0.5259686222637832,0.5743834454688417,2,0.41936970664595286
62,core,342.3770248843143,0.44752866894586013,0.7973597324540129,2,0.10264782464990611
63,gateway,1083.168676996865,0.32395309886697565,0.6959404186743257,2,0.35274485839658465
64,edge,397.61260931457696,0.41046837535517233,0.7295507980729107,2,0.3726680647889149
