edge_id,source,target,bandwidth_mbps,propagation_delay_ms,is_inter_domain,link_reliability,cost
0,0,1,932.7131868120842,4.340753255030803,False,0.9687049973720314,4.8768237288588265
1,0,2,844.3614834791534,2.256676334465407,False,0.9756276662826608,2.848839773683137
2,0,3,605.068415796368,0.5923173539275981,False,0.9444734481315801,1.4186701876677614
3,0,4,373.96616714179817,5.123080764457277,False,0.9953207997862908,6.460100109874193
4,0,5,814.9291323177412,5.634356145702017,False,0.9840763149366721,6.247906428998369
5,0,6,780.7119724740419,3.6544777125044368,False,0.9668784796650476,4.294918768397972
6,1,3,166.03529050894127,4.065885255463092,False,0.9438267911582372,7.077293242689002
7,1,7,997.7023971071567,4.489367887614393,False,0.9557486978996903,4.990519334628806
8,2,4,209.88345633322675,3.8491202233200257,False,0.9786853798733717,6.231394694758891
9,2,6,267.05842523623824,3.329192403196905,False,0.9960712580631055,5.201441891516561
10,3,5,978.4054184548863,5.418746145528526,False,0.9797905496276561,5.929781745463783
11,3,11,55.47438565360034,8.43926662759894,True,0.9790764565863695,17.452435392047427
12,4,7,274.57753370772036,2.197954933234322,False,0.986768851577756,4.018934214562689
13,4,26,95.05172146190586,15.449130601231397,True,0.9466892698077307,20.709424600224214
14,7,9,80.35644673143516,8.698074555255651,True,0.9419365929147963,14.920350680419382
15,8,9,513.0347769711259,5.378290515866139,False,0.9762424431528487,6.352883316283918
16,8,10,584.72011525636,4.102625103015261,False,0.9509644018140828,4.9577350726471145
17,8,11,166.42874264200682,2.8998270084847073,False,0.955292353670136,5.9041157633154455
18,8,12,500.79261277091587,3.9516400393712674,False,0.9509625606192049,4.9500573227921825
19,8,13,704.7063658339943,4.91555051907598,False,0.9857676090486525,5.625065892061533
20,8,14,428.84072788491426,2.584589116499042,False,0.9918688488998884,3.750523150950598
21,8,15,822.244993637103,3.5207923174855593,False,0.9641006081611228,4.128883584527891
22,9,11,669.4783635455885,4.960119216221977,False,0.9503091671332812,5.706969341970592
23,9,12,920.3754559572756,7.213478089249089,False,0.9922566783361993,7.756734644781585
24,9,14,760.7370165876322,4.4314101750823465,False,0.942582676418872,5.088667530906576
25,9,15,664.1697636001759,8.19916566800205,False,0.9508904069150204,8.951985244264778
26,12,13,646.2381046968832,5.158109061555397,False,0.9795558675267878,5.931817693661707
27,13,16,25.837971646069168,8.97316935080559,True,0.9629467279879945,28.324533569678664
28,15,23,67.08041858994868,20.042248664466335,True,0.9616666877541523,27.49598867548827
29,16,17,749.3763700272738,4.132114898746957,False,0.9785980127948972,4.799336364486265
30,17,18,995.3114035162608,2.7726881735900095,False,0.962626529930846,3.275043515077696
31,17,20,520.715442598876,1.3948632131946914,False,0.9973815059692759,2.3550805585926193
32,17,22,996.5576481731515,1.9582436231536606,False,0.979996854552364,2.4599707444261525
33,18,19,235.83455212671583,2.4510534461497455,False,0.9632485915276034,4.5711838320117195
34,20,21,990.6561148889735,3.4989333861921104,False,0.9625872542713004,4.00364939458826
35,21,25,30.24516346821301,12.928472312680169,True,0.9607068780604344,29.460041088146987
36,22,26,98.85765921673038,10.707659638323737,True,0.9750699952667411,15.765436688292379
37,22,24,78.28513070528403,11.406616658844872,True,0.9496969822614058,17.79352558389124
38,23,24,591.8122432453241,4.927462032700419,False,0.9597947640450305,5.772324581096084
39,23,25,861.3474596997663,2.4185389697120723,False,0.9759151546348042,2.999024805444706
40,24,27,667.9751567814076,8.263828457246643,False,0.9540113364317765,9.012359289454858
41,25,26,596.5448027637258,1.2977906262334755,False,0.945758628366138,2.135950639837744
42,25,32,48.81642859369352,10.206253469936753,True,0.9774149106834565,20.448706971842334
43,26,33,62.94179537834954,11.013679054452197,True,0.9965757420508377,18.957526175343
44,28,29,527.9481563574972,2.7299837035276378,False,0.9804271069394048,3.677046391367441
45,28,30,505.80395024743456,3.636940741480786,False,0.9638224988206517,4.625466038199811
46,28,31,110.18557269703977,5.509250010125912,False,0.9450970645835887,10.047049177125505
47,28,32,109.5296619497399,0.8241413067593902,False,0.9934873578711713,5.38911476782454
48,30,33,308.92553816755697,3.727342652327716,False,0.9843363437917739,5.34585565376435
