node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,core,319.61539644395134,0.2763969024567894,0.7494590677627544,0,0.49264251032700246
1,core,849.3130821692674,0.4224286624695104,0.7688676239379642,0,0.7809406077743407
2,gateway,260.0445748182819,0.307485358972572,0.6592027552865272,0,0.7754325155441827
3,edge,420.3474493331297,0.39694922141630373,0.6735200219987669,0,0.1968296842309187
4,edge,187.96974329282904,0.24067793677281796,0.9307114876378775,0,0.29358108458383936
5,edge,675.8629519364091,0.3027070632336814,0.7625058623320119,0,0.5938724430154261
6,gateway,1117.931423774079,0.45114737299339014,0.699252547654804,0,0.1934599107972615
7,core,1281.2973509221993,0.24976551006444414,0.6446420095737423,0,0.13829047304300862
8,gateway,158.09224591160046,0.4983258942473163,0.6381806119968549,0,0.5216356719876969
9,core,860.081642862172,0.4775563878426932,0.8021558399669243,0,0.4415381655831775
10,edge,546.7585357003983,0.4622365738928872,0.8967777593049701,0,0.5438832882997674
11,edge,321.08715114992765,0.3505877961403012,0.6882616118530538,0,0.6535946148555682
12,edge,740.1024787654077,0.747977263022387,0.07824991854098926,1,0.5787399311492394
13,edge,192.65893808641152,0.6764525674770164,0.2084472105967609,1,0.7101789273853811
14,gateway,709.3837229967481,0.8167343387191904,0.15180887653067932,1,0.7641319259127012
15,edge,267.00625583989967,0.781348066927314,0.1612067209008586,1,0.4650455278632498
16,gateway,911.01792508306,0.6600016246254721,0.10312197650744823,1,0.25334338002589785
17,core,1507.0325902797142,0.690239744560768,0.2057224977361944,1,0.14990677904861388
18,gateway,474.7441498632119,0.6946319844093137,0.1479976368524353,1,0.43227316566367
19,core,1293.6926248041536,0.5935154670442007,0.17508092414424534,2,0.2690420843664286
20,edge,682.3656440360571,0.5317859325316473,0.16248157802584595,2,0.5363243867070684
21,gateway,634.2453213436964,0.606015162322909,0.18326992553328678,2,0.16477602064680816
22,gateway,692.3160215825447,0.4024780196329354,0.1236317632051682,2,0.14006197645604077
23,gateway,249.90679354306175,0.6499726574758603,0.0,2,0.5081070635188532
24,gateway,431.934050353258,0.6842781678751295,0.0859028188406563,2,0.6606971255001736
25,core,418.48768336610885,0.4081956480007388,0.11664154213320481,2,0.6923874667785941
26,edge,175.1382976276874,0.5977028853342493,0.1459552720619284,2,0.7870525440375343
27,gateway,376.8277310160282,0.6658341277461488,0.05947002791674458,2,0.5621571746490929
28,gateway,1030.0448273871073,0.34255023938327983,0.6889317079351926,3,0.3902364384858634
29,gateway,813.0193234210166,0.22442830890433613,0.8090841661633298,3,0.5684426186266938
30,edge,229.7870196687679,0.32599911711283003,0.8580846425371589,3,0.2958335562974492
31,core,1509.1461082593469,0.35982712141665196,0.8838092213309175,3,0.20263186467661398
32,edge,321.0851606865948,0.4216006211614594,0.7373081065863931,3,0.2747690373157748
33,core,169.35531792259272,0.29480772984679854,0.6492437360502801,3,0.7755200954798933
34,edge,280.253732480294,0.4575697181393487,0.7807237283328002,3,0.38485881001294076
35,edge,716.5729893563694,0.40245819657160953,0.7598528438526491,3,0.5416422562107073
36,edge,522.2074584780362,0.37774278089652075,0.7071256025277851,3,0.6095747113960714
37,edge,128.98990953347246,0.22109378742386854,0.8634102382078969,3,0.462791851539598
38,gateway,136.58313951855087,0.5472553851978962,0.6391684573392536,3,0.5021398993810122
