node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,337.6580144187133,0.6268323306414983,0.4550114046154812,0,0.2897898544263365
1,gateway,1130.6700608039962,0.6718115140285085,0.42464171637702697,0,0.5424821041484112
2,gateway,457.6143989605942,0.47615736286400945,0.4311951239164608,0,0.7415648797751069
3,core,631.1732847755384,0.49062246889596306,0.3065611370418167,0,0.7361363741639372
4,edge,355.0862979318615,0.5373868333503451,0.564973906960383,0,0.44739382912127146
5,core,417.55509381285884,0.4782515309807076,0.553197432729013,0,0.46409592819907963
6,core,165.61067523662612,0.703460954306197,0.5664518941636325,0,0.2549137997871873
7,edge,638.7217165638433,0.7212647433668008,0.44647363567673526,0,0.12086172350806995
8,gateway,1107.3014256844215,0.6285494698861117,0.5843339166146548,0,0.6980229637133868
9,edge,314.3299312192662,0.5737770772227088,0.5451918729885135,0,0.31415016253800154
10,gateway,223.46688385113703,0.5914696695812215,0.6623449479087617,0,0.40617575321103716
11,edge,340.9092484571768,0.5620192763341462,0.3919477506333168,0,0.26641904944992795
12,gateway,1089.5204246418823,0.5470044058724925,0.45284526731210045,0,0.6693624344635624
13,edge,758.8606847192341,0.24949928837527655,0.26808842197482363,1,0.5892692290127141
14,edge,780.0113656403047,0.021363191382307023,0.26610102694831295,1,0.3534233092424449
15,core,1395.6832336765224,0.32644144207628883,0.22428689362960608,1,0.4071878899632617
16,gateway,1013.9207406101713,0.14330882331917535,0.2568834859922945,1,0.7516286743900291
17,edge,738.1067320125264,0.2039458061446784,0.2804193536942154,1,0.21615561844698322
18,gateway,781.0627575120186,0.10088879361416238,0.18107875087922914,1,0.7245785026921729
19,gateway,733.1394246201098,0.06416851028351182,0.1497521549691422,1,0.39671275423357577
20,edge,100.0,0.0,0.2605748485817329,1,0.12589014052732958
21,edge,314.95719679434137,0.34429689529399693,0.2714419166479133,1,0.45027203419841155
22,edge,723.955363526058,0.1725312018717948,0.22593179922656412,1,0.26195790750382736
23,core,1123.1593489415964,0.0357326716522669,0.378201858101303,1,0.14793770901072165
24,edge,370.49114182023754,0.18542870027886965,0.2520280824049829,1,0.6166715096389199
25,edge,660.0640524670939,0.13854407389305057,0.18536149898912768,1,0.6730287169240539
26,core,497.6950655164023,0.1876757271280184,0.21493148992731478,1,0.17052885915153196
27,edge,484.71522978088524,0.15827587736755375,0.3453782072815058,1,0.20001672166500667
28,edge,204.61967270124345,0.21216662802269365,0.2856123884218681,1,0.3113279783624361
29,gateway,340.44910917993303,0.14552505328605717,0.41907325571291204,1,0.33062828672591493
30,core,662.3048327651841,0.4541742403046035,0.47646322644118916,2,0.49048874734825754
31,gateway,707.1838785124452,0.4254238591440264,0.09558501759782193,2,0.41922802124176906
32,edge,623.6938381638603,0.5542283480990223,0.05270415352412494,2,0.592219993724708
33,gateway,1159.8231799343605,0.49942472540448885,0.15489278156831318,2,0.10141261893370136
34,gateway,928.8727250674087,0.5624265926894289,0.21180719180238347,2,0.7503379959689885
35,gateway,836.4989142402088,0.525169662773635,0.1211414024763926,2,0.46907390188135434
36,edge,250.45217553548093,0.5604654185908544,0.2521071801469651,2,0.34043642755949716
37,gateway,200.60201673630436,0.45908219406264317,0.10207482271282137,2,0.16949021131632158
38,gateway,592.237429817287,0.39125557205206074,0.1126559623334304,2,0.4733076075461673
39,edge,636.9855088171166,0.41677256974401944,0.15645558832279527,2,0.5066012527763284
40,core,1207.4505612809073,0.41617663672640626,0.42319268312047775,2,0.29508818047028074
41,edge,133.39451099194653,0.36354885569604023,0.2584521836502819,2,0.3372483552239818
42,gateway,873.9058937095111,0.560462470249901,0.13041721463369155,2,0.21838286193830775
43,core,1593.6559439684074,0.4119965764455171,0.13912857415789404,2,0.22533237427524408
44,gateway,567.628229551792,0.5166869208283629,0.24372925938492268,2,0.7282023828693404
45,core,447.4463407619414,0.47647499040007246,0.1910119277763267,2,0.7701785944367631
46,edge,149.81399323145257,0.6875877238325221,0.34731459612685517,3,0.25262700263008786
47,gateway,293.5366701924084,0.6745716535818577,0.1878341690179014,3,0.547322422732737
48,edge,736.3110951623148,0.5547541278808666,0.2959136094129144,3,0.10327998363604086
49,gateway,268.5493646433719,0.669833578267766,0.22506621914335456,3,0.621953529066911
50,edge,121.182397720757,0.6319373380799335,0.1716008905256351,3,0.21716348480317688
51,gateway,1054.0578856681902,0.43412022631594893,0.2253172689370427,3,0.3157722496871497
52,core,1341.8993974737732,0.5956786781972719,0.23003460440226642,3,0.4468480969737829
53,edge,652.3391946210318,0.46669305880809864,0.3816833434314696,3,0.46363124549218504
54,edge,317.0382974005489,0.6929138666308463,0.2378349257167877,3,0.3768084924969747
55,gateway,750.367896815487,0.6988955896155056,0.24184789859791195,3,0.3311268527502593
56,core,914.0240528236326,0.5543434626964069,0.4309718523744182,3,0.18634244923266108
57,gateway,262.42617663017785,0.7503729945804067,0.21616156769740966,3,0.5156015111580148
58,edge,721.8454035944251,0.6731856790009064,0.18788363805229463,3,0.5796288879606118
59,edge,295.37232088336776,0.5439766794922872,0.2727112237031529,3,0.28270725091971216
