edge_id,source,target,bandwidth_mbps,propagation_delay_ms,is_inter_domain,link_reliability,cost
0,0,1,369.4146625126414,3.0553635235339973,False,0.9854025446427949,4.408856090935514
1,0,2,818.1656098579565,1.5390171566618753,False,0.9455602142845111,2.150140374230023
2,0,3,461.5132177185715,2.4667496945664933,False,0.9533315401232654,3.550142283995855
3,0,4,768.3079439414852,4.39833000337307,False,0.9926709238583771,5.0491107273559015
4,0,8,477.20514748339764,5.291489583891312,False,0.9604337879152197,6.339256990921211
5,2,3,378.4379879964933,3.502535801042015,False,0.9870741734089081,4.823756227794292
6,2,6,674.5358841179823,3.430079373630968,False,0.980667608417177,4.171329782649305
7,2,7,105.87327709764823,2.9939776379931837,False,0.9408946349068369,7.716604666330503
8,2,10,13.343863976144156,6.926972894747546,True,0.9886870826335021,44.397378835177406
9,3,4,354.4032740417056,3.6761651182490356,False,0.9858979446671091,5.086987299144466
10,3,5,915.4341596564517,4.292269924006943,False,0.9591421319318784,4.8384588494755345
11,3,6,835.2567975669152,2.277798600643278,False,0.9552724304692737,2.8764168955874068
12,3,8,970.1256040017571,3.580259205315983,False,0.9592039212551156,4.0956563847507965
13,4,5,669.5744464585441,2.8696994241534757,False,0.9605260573960108,3.6164423780468886
14,4,7,476.44741049210694,3.6962508127861073,False,0.9748380196760174,4.745684578169713
15,9,10,151.43384863618246,3.3016242748743303,False,0.9856303249283953,6.603396002285436
16,10,11,174.32475265761542,1.8692566833971362,False,0.9802889309762891,4.737466690165544
17,10,12,271.25849457456627,1.4230184834424713,False,0.9500818094722164,3.2662787315102233
18,11,13,974.747544126921,3.579705246421428,False,0.971895278698331,4.092658577786677
19,11,18,20.838921308709292,8.242998654640097,True,0.9848720415783659,32.236563033187515
20,12,14,84.95620955676466,8.782497346474841,True,0.943128571723416,14.667882330204819
21,13,16,61.75675311682892,10.4070450388845,True,0.9701758998206751,18.50332560360461
22,13,23,94.86286234829453,8.662855603052432,True,0.9444203529399682,13.93362213510394
23,14,15,678.7362142655554,5.134437673475564,False,0.9950387723446006,5.8711008859152285
24,14,16,395.82959237644457,2.8365300831055884,False,0.9673963096152888,4.099699915856462
25,15,23,48.121037212427,6.76844391026483,True,0.9817193789731501,17.15890988864315
26,16,17,434.01748351780435,3.2642235079045445,False,0.9449176556168642,4.416250831659784
27,16,18,619.2487663093852,4.054242668104052,False,0.9967662976066354,4.861672617427832
28,16,19,329.3667278233472,1.2360313904085496,False,0.9716973759754847,2.754096081715713
29,16,23,94.15593269501176,4.294576607581971,True,0.9799201950009813,9.604916441605932
30,17,21,59.324201370078164,4.803611165613278,True,0.9666420224104785,13.231874647508024
31,18,23,42.33812213824152,5.849061421750841,True,0.9707898067543461,17.658749115678567
32,20,21,749.9855881565855,5.733616714825292,False,0.9960953269745785,6.400296192265607
33,20,22,302.56698821948595,6.248543259948955,False,0.9697703363693169,7.901069872129441
34,20,23,217.47186236703658,5.514861432292846,False,0.960694823072693,7.814009444168187
