node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,gateway,136.05091741873392,0.44298820433342195,0.21640432821651825,0,0.28052442137539196
1,edge,413.3178842493633,0.4667941034461399,0.3766788425847669,0,0.5526631209274533
2,core,814.2232839510143,0.4910390445968087,0.3805629340933214,0,0.3918194271189215
3,edge,583.4263386363378,0.6155945060627918,0.17915313019025847,0,0.664787814206278
4,gateway,998.761739097707,0.5837377049169132,0.2926068168813294,0,0.49388749225578055
5,core,333.84559977962124,0.5400396251910993,0.34302482431947895,0,0.3632920250302525
6,edge,722.5677166137818,0.49582227573857374,0.34800342021387515,0,0.31237574765518383
7,edge,320.32685415247033,0.42912285569508585,0.3957420358520781,0,0.19013973099249454
8,gateway,1071.8343018993992,0.6041141407215335,0.41484705597068794,0,0.6913254781535565
9,gateway,873.4861840079983,0.3741553677105959,0.15672644757367682,0,0.6548659399969444
10,edge,748.2869333166572,0.5018150784069484,0.23911155442105791,0,0.7069083241419419
11,gateway,1054.1850592479893,0.6736243186713444,0.3021992880096439,0,0.23814106433831952
12,edge,161.21153950487738,0.5059817272044116,0.3085365055757728,0,0.2033081906133008
13,edge,423.0006843672842,0.4728717513408917,0.17068551173125063,0,0.4267420481251465
14,core,220.5068473190203,0.562277085456443,0.3008412191939905,0,0.7427958886497787
15,gateway,479.61800432061784,0.5028330273455073,0.3349704446276933,0,0.4059401655808985
16,edge,734.1089285292406,0.6094979181025321,0.3529574128248318,0,0.6570516075638112
17,core,677.232489997496,0.42827383688593523,0.38048481390153405,0,0.7165100863222702
18,edge,209.43054233601134,0.5341149904093391,0.11621810774148836,0,0.3321338011839541
19,edge,584.8751614930402,0.07825171693537797,0.7988004939227423,1,0.4436687626654169
20,core,748.4357296320766,0.18094766101096943,0.6928511879240274,1,0.7176257997598853
21,edge,603.8951148698843,0.2236666287673285,0.9474817276539109,1,0.22813508574053207
22,core,321.73694899083677,0.19846490910305611,0.8665923426992219,1,0.12361723192633564
23,edge,377.52209090044204,0.2203687594640961,0.8283614763183412,1,0.49030227056448716
24,gateway,705.432478411061,0.2439940631342335,0.8192365282624368,1,0.3038774045623475
25,edge,313.93913207406206,0.13339970216023536,0.7274696270328549,1,0.44184594934661114
26,edge,542.8348031313119,0.19153291098173075,0.8153406809718363,1,0.2532736025579051
27,gateway,843.9212509901876,0.16936871186933647,0.7733054325871034,1,0.5982883934946465
28,edge,419.596723487419,0.25849914241902916,0.7788801044268391,1,0.5874376803434228
29,edge,314.45288512542487,0.04710288987727246,0.7387466951723248,1,0.776285070071717
30,edge,764.0243425476901,0.08838514801789156,0.7982274584044664,1,0.49383547757899504
31,edge,220.2126757684415,0.27128973745226087,0.6787270574718247,1,0.7397272301545859
32,gateway,344.1503308107855,0.2004965826844642,0.9594285330842612,1,0.23540139514823794
33,edge,100.0,0.20670034493428507,0.6969438790333957,1,0.43638220923288307
34,gateway,430.43163551546195,0.0624232110033905,0.8210309250321531,1,0.5325607243743097
35,edge,171.8081718233646,0.40738023382193045,0.42342102232088547,2,0.48004648060076194
36,edge,367.19008937552667,0.534203380841795,0.4690924341279308,2,0.2515539615258943
37,edge,292.0256373860206,0.46934630117073334,0.438757027491556,2,0.3643525866414855
38,edge,224.1852792296688,0.4682698973341133,0.4843292330018329,2,0.28896367385972244
39,core,783.4358565660381,0.5259623946831887,0.3730155116819597,2,0.1232654007652909
40,edge,748.9323409465137,0.45255922600623094,0.3746963469559093,2,0.18425046319561628
41,gateway,544.3823299825791,0.4962516406625707,0.3458898194415652,2,0.3462461462551073
42,edge,138.0937015499212,0.5582930113066569,0.3820034073536097,2,0.22709576624904732
43,edge,650.8913094441843,0.49900387809496327,0.41132117710008625,2,0.6920128582319426
44,gateway,506.7328463729336,0.5539506265426275,0.4849481276253444,2,0.5473183661701215
45,core,1423.4240029104494,0.616806699894494,0.5261167206829536,2,0.7870785127857681
46,core,1076.8844304423362,0.5681440365350973,0.517907821809347,2,0.6528443479965798
47,core,924.5162187573205,0.5030236171533717,0.49556064795658883,2,0.470438303309095
48,core,570.9432932239345,0.6656561155157006,0.5047226764540339,2,0.1674220633707938
49,core,424.3083553072861,0.48441040728565343,0.4915543848627871,2,0.4949622663586065
50,gateway,806.9541802753776,0.8350552812099852,0.560221011526175,3,0.3048729929953837
51,gateway,546.529249279263,0.9034786022944269,0.5567341010304807,3,0.7032191963177415
52,edge,688.9569098449992,0.8387214807164743,0.4634657999467764,3,0.31210932812518055
53,edge,657.1015484611453,0.9544218823388744,0.4309711979997661,3,0.7060476059055636
54,gateway,773.7468956824599,0.7913566655011014,0.5073307377728429,3,0.5064103498635312
55,edge,244.425610207704,0.9777020317984061,0.35625854777255506,3,0.636702260267624
56,core,994.3817843328193,0.9311805118108195,0.33351757195173826,3,0.7498584414254272
57,core,1300.0394558099958,0.9163774883360972,0.565941917821746,3,0.4949843767319745
58,gateway,371.7435999843503,0.9842047932650532,0.4622301140249143,3,0.727524516855009
59,edge,482.89903531063976,0.9002814293574738,0.5352864299525311,3,0.6001822953837294
60,edge,303.5868492432523,0.8810478384307839,0.4409252243621728,3,0.28019487540013194
61,edge,237.84809195299906,0.8930195597267581,0.720158315195483,3,0.6532770788882731
62,edge,161.15407717223798,0.8952394969616844,0.5079269197475462,3,0.1519161760584085
