node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,gateway,848.5611303266354,0.4014416471819655,0.024591025239727185,0,0.6203873792559892
1,edge,168.08696335275854,0.3198430491076884,0.019171638422122175,0,0.3957453719683567
2,gateway,920.6425072250227,0.28098166832358434,0.06549432818327597,0,0.6860946507845858
3,edge,326.4423991636057,0.4470468033109133,0.07253105297131154,0,0.17179799392861225
4,edge,409.25283916909706,0.40514362048109714,0.20950446109351617,0,0.7906246017703206
5,core,950.6469201379456,0.3319263661357809,0.036398590274094214,0,0.2605949763882722
6,core,260.6246347339111,0.38997385207193314,0.20728263379274578,0,0.11605435854301618
7,core,1173.1014769502451,0.841891526372054,0.15661175663567575,1,0.5989433777256962
8,edge,687.0660394793595,0.7384517600702224,0.1618131192786046,1,0.37660109691353816
9,core,921.0853342753279,0.8676187502557333,0.1461524144209559,1,0.7275912011103762
10,edge,378.56093737524105,0.6784267949194545,0.03809423977538598,1,0.2762691052929966
11,gateway,609.2980380374528,0.767010720717382,0.089182971623764,1,0.5290325798761175
12,gateway,942.0748216904141,0.8067876724891592,0.10245377570366339,1,0.7009044208748492
13,edge,699.303648095636,0.8411870526304515,0.2325352659121004,1,0.16439932118637018
14,gateway,819.5177684751694,0.7151817334832177,0.1821078147838859,1,0.6281590467689301
15,edge,423.6448815425454,0.9384854399010826,0.16326861771982148,1,0.22926424232207374
16,edge,454.4558222339426,0.25054199051925163,0.29660728930555524,2,0.40466542116037507
17,core,1127.7681899770919,0.17788147232752488,0.256689595234347,2,0.650919520927092
18,edge,671.6494637738256,0.4975525217907389,0.07935681920700474,2,0.4524433067473098
19,core,1139.2370683593206,0.2556598897103923,0.16866338945906725,2,0.79488098897965
20,edge,391.89757991899256,0.39516596164834783,0.20623583492274683,2,0.345007908944301
21,edge,115.61532809773249,0.2316321074796389,0.12444697942994812,2,0.6276014364297854
22,edge,271.44846569159466,0.15140041183687272,0.1162963856943316,2,0.45144569489187303
23,gateway,504.3348666118468,0.31702208557737693,0.11062678296737004,2,0.5186837890893073
24,edge,103.70746889524736,0.2794722522403074,0.07043071180982614,2,0.7530682671939382
25,edge,549.4026229409653,0.20263402353742557,0.14102042613183913,2,0.3117145340810342
26,gateway,403.69007097081953,0.2434377875482562,0.25496461842278,2,0.5882176260023991
27,edge,721.7603660728345,0.3327105376778426,0.002513436821104137,2,0.6897806975953056
28,gateway,1059.3208026033399,0.16009211590603845,0.2922282984890685,2,0.41806409320746807
29,core,542.6012639259279,0.1227381775288095,0.17062252423276303,2,0.3655337640378231
30,core,172.82832715754788,0.23177607891416202,0.15753548003740322,2,0.1334737781266764
31,core,173.54645799718276,0.15802886980449152,0.33536263946503847,2,0.7628101265181091
32,edge,109.5258726758853,0.0973270627461029,0.0870593447388204,2,0.32135193361463027
33,core,1460.95036075714,0.853602675466623,0.9346638002164531,3,0.13632206073393913
34,edge,100.0,0.7631638773417706,0.872509268288297,3,0.4334434743106349
35,edge,535.7993817893247,0.7718297090982003,0.8625634884172834,3,0.33986002918668673
36,core,1442.1969135072404,0.6264542163537252,0.7157913323095307,3,0.10258326906146648
37,gateway,356.4384849386532,0.5956240432603308,0.8094025795516556,3,0.2831914513540097
38,edge,209.3198371236743,0.7677031457107117,0.8404636449239198,3,0.3208459494833312
39,core,477.3512564696614,0.7256149787341101,0.7683494789504223,3,0.5421533352053332
40,core,1585.2487848536782,0.6638418658894866,0.7132828091089539,3,0.3300329038065868
41,core,1042.772274444298,0.7793636188573876,0.6739956581710951,3,0.6684984783055614
42,gateway,1027.324058052303,0.835775195635799,0.901779024615431,3,0.4645099578538686
43,edge,391.0084625458402,0.8219886378845093,0.6752025416768221,3,0.45494329661424615
