node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,786.5007323870062,0.49060311071370505,0.7220571863838285,0,0.6979032795809258
1,gateway,760.253409223876,0.7674072063540287,0.8498601756809485,0,0.7106652599734045
2,edge,158.17462023941454,0.449585033406108,0.7081858206573269,0,0.7574130212906293
3,edge,532.6946688855622,0.6304849250413973,0.9203643615936696,0,0.6325292357119529
4,gateway,871.2017501624628,0.0899866243687854,0.46538263523317047,1,0.16552076533737736
5,core,1266.696695496337,0.10135721450452688,0.3508476916149205,1,0.15004384174960503
6,edge,100.38989420832338,0.08283635868557576,0.45220359958700224,1,0.22913914295077883
7,edge,525.9032790323862,0.5745720968891624,0.824625355486843,2,0.3761494938654142
8,edge,470.1004458231544,0.5734076411008654,0.6233510537294928,2,0.6574301580735024
9,core,1555.3929421652545,0.5808116469022789,0.7308892285694697,2,0.2389961083818025
