edge_id,source,target,bandwidth_mbps,propagation_delay_ms,is_inter_domain,link_reliability,cost
0,0,3,811.3026799293041,3.016582740827488,False,0.9507193465575612,3.632875540505617
1,0,1,710.6775226049862,1.4358287802154583,False,0.9475250838651126,2.1393827608834437
2,1,4,986.6137531008345,3.7966281632994123,False,0.9707124594057722,4.303412098176204
3,1,2,756.6314214902203,1.3289225336310757,False,0.9952032995794189,1.989746266030699
4,1,25,49.55519051106781,9.720127533703646,True,0.9423457995977975,19.809887957252585
5,2,5,812.3241730633107,6.3383878309851065,False,0.9747795661248595,6.953905645892027
6,3,6,370.53488710464046,4.861735303552706,False,0.9642449026084337,6.211135906305661
7,3,4,300.9618202639741,5.889545435658503,False,0.9786162592289294,7.550885733113672
8,4,7,369.0077629887023,6.553703341387063,False,0.9670723570485645,7.908688385469477
9,4,5,970.2921178838407,7.174537558953338,False,0.9847593201609759,7.6898462899883535
10,5,8,304.71264753826176,6.441525045421464,False,0.9977977056521061,8.08241525473651
11,5,10,26.146111414014776,10.827352639092735,True,0.9529891129044556,29.95065522442446
12,6,7,686.963290831191,4.419994486737944,False,0.9450967724872831,5.147835416047318
13,6,21,85.95093075543535,4.842920842759907,True,0.9846033297146948,10.66019350758653
14,6,15,12.856939094551747,7.86105911986795,True,0.9801578714446485,46.750564337472966
15,7,8,597.3499967401592,1.8299688010763608,False,0.9672972420740086,2.6669990224350038
16,9,13,917.5264787547646,3.451395412148093,False,0.9878005501748947,3.9963388133222835
17,9,10,668.7470544307155,1.7342227378763422,False,0.9690181662803683,2.4818895824438076
18,10,14,263.8308096733663,1.266906089979075,False,0.9409014075012632,3.1620600358697053
19,10,11,977.1114656174507,4.265367928350106,False,0.9753662077762445,4.777080273966726
20,10,21,73.38682854923479,12.947595995937244,True,0.9864871096320669,19.760807710959824
21,11,15,841.741591237729,3.3891847083938287,False,0.9930667169071956,3.9831912362936572
22,11,12,171.61839388899608,1.5727642015426473,False,0.9989719916180986,4.4862048221523665
23,12,16,647.6089999821589,6.024556958698708,False,0.9793509299613732,6.796627760700803
24,13,17,497.74776874012355,4.777207205105955,False,0.9567256107196493,5.781732049618221
25,13,14,457.62546033206513,2.74649830289179,False,0.9749963165809107,3.839094854747071
26,14,18,606.1050548612094,2.453242041880832,False,0.9580102007358514,3.2781815403882217
27,14,15,887.4265584213676,2.506490299923853,False,0.9845479585128917,3.069917205795866
28,15,16,658.6842523766484,2.158748618053417,False,0.944081665864991,2.9178376629120306
29,17,18,464.61534793957634,4.842393898060607,False,0.9942857153503277,5.9185529234077965
30,19,22,849.4275079431035,6.367396138356482,False,0.9791838113763152,6.956027887769395
31,19,20,372.56270868746316,3.9980700399874047,False,0.9546466835096571,5.340125990142743
32,20,23,271.3796380523422,4.257187418084113,False,0.9648050406342767,6.0996248374440825
33,20,21,393.9198451036632,5.375949172982767,False,0.9983277137737189,6.64524292960582
34,21,24,588.5139751274728,3.561978470984275,False,0.9926320081031238,4.411575967614154
35,22,25,118.59304821302437,6.9360698543447,False,0.9891308758909038,11.152168584700869
36,22,23,934.3596581891824,2.0762941396510897,False,0.9843322343011349,2.611419982914716
37,23,24,580.5738192776687,4.0974848046726375,False,0.9966188568480764,4.958701730751192
