node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,gateway,881.0295313495225,0.7409144782514661,0.31499329094258355,0,0.4235203949438737
1,edge,671.3159694989004,0.6237428338597824,0.4253123789302205,0,0.2038971661752615
2,edge,495.2511347357655,0.5730313880688284,0.30182763499433174,0,0.48608548952493535
3,edge,643.6121717052297,0.5697104840566568,0.36252719952396234,0,0.20883925083521643
4,gateway,737.0975036041108,0.720627356006366,0.29292540675669027,0,0.44403557853942255
5,gateway,416.7996593065193,0.7816607844062193,0.41922347551446715,0,0.4361179642198303
6,core,1498.634566487894,0.6258182368534517,0.16678878719236884,0,0.6680075726424421
7,edge,200.95951505451762,0.703798251336023,0.2701286432270751,0,0.18700077850569669
8,core,527.9300435911595,0.6255181049507209,0.31515183275837466,0,0.27842411567872793
9,gateway,1064.5414909637723,0.6980893328774225,0.2548348258433389,0,0.5874334781986414
10,gateway,1070.2530364125957,0.8116944173178638,0.39980858434536487,0,0.1258330622289749
11,gateway,1170.5952120003906,0.635956318798704,0.42266419371188235,0,0.6095509552705397
12,gateway,1064.98782242671,0.6549138023972114,0.2448703377309751,0,0.5572336493273528
13,edge,489.7412751234408,0.6468316782931907,0.2969886349213335,0,0.3344936143682738
14,gateway,779.3228483445675,0.5952463989707039,0.4223134918715107,0,0.3829475319509884
15,edge,613.5779275147372,0.7412283933601652,0.42656281591514067,0,0.3986590972524867
16,gateway,337.2261160758459,0.6919150059035063,0.29557656048518693,0,0.3498142886058698
17,gateway,804.045215991052,0.6291678514878042,0.33790243715977947,0,0.4224255561459245
18,core,1353.9357789845442,0.67714936189771,0.43533203992791214,0,0.5594538540987326
19,gateway,863.8579565627462,0.6299279097767855,0.23586073073442615,0,0.6344885119631938
20,core,1464.150448107481,0.7231499601567711,0.4161847541372485,0,0.6439328072037168
21,core,648.4207478417183,0.6773241761061146,0.07940414744631885,0,0.15373575093865383
22,edge,774.6218491233568,0.8308088011443225,0.3386138128368931,1,0.7808264581643496
23,edge,615.7362574320308,0.7372107902136332,0.08347424959381886,1,0.39406631779671497
24,edge,632.1892005342024,0.7534956380118093,0.24467150027193718,1,0.3020357482309941
25,core,1575.5621160822043,0.6544028356838606,0.328690482622385,1,0.2160335209092593
26,edge,685.9267699757621,0.8047896752843702,0.2721956917103716,1,0.27465525905926835
27,gateway,385.84685382169545,0.9122644633477492,0.2876452970847891,1,0.6999331662998279
28,edge,381.5708679221769,0.7011935829747762,0.236376136433162,1,0.5933995321382993
29,edge,470.31304542853724,0.8948161458351855,0.261001972515362,1,0.6168573454955648
30,edge,555.0370487297222,0.7665919848002967,0.39808767239352383,1,0.16714808609472978
31,edge,557.4908076486735,0.7809408640192621,0.3077188391834333,1,0.6394003002777969
32,edge,670.1094976392504,0.738124056211454,0.31683398571838195,1,0.561194502529264
33,edge,792.8757974328608,0.8191484860371916,0.20779698232614485,1,0.6284570169691763
34,core,946.1313530055219,0.7013167964109807,0.1762235900947104,1,0.4448202881221611
35,edge,759.5042861534941,0.769005002886968,0.23255244767089528,1,0.12050286178546382
36,edge,582.7492292661069,0.6646220946752747,0.2642364498807609,1,0.20570259337598662
37,gateway,736.0238115790752,0.792293516571016,0.15402678763459116,1,0.5894314533462465
38,edge,197.20812195944768,0.501800307059931,0.41168588105807513,2,0.7900138174952526
