node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,265.0090149479712,0.30690376064567587,0.23991003822573936,0,0.27861085743934233
1,gateway,1198.0210187418731,0.40237426561467937,0.3861566190325216,0,0.31574570171732974
2,edge,156.6741198404559,0.49926871255743377,0.4259937217777693,0,0.12144934051998109
3,core,277.9903143889928,0.3897696366218636,0.23353453417984998,0,0.3020142792037953
4,gateway,733.4998616318155,0.3225672864856016,0.24377255685809252,0,0.4982492126693404
5,core,705.9211541864255,0.4128762556289143,0.2757749547333694,0,0.5128085855579698
6,gateway,410.7114532174783,0.28798901187420767,0.2629196005367799,0,0.7476921165676501
7,gateway,289.04211068781683,0.39012977277363736,0.3433138483235485,0,0.34841388836855325
8,gateway,519.1535872377027,0.3724924633342631,0.28198971987150745,0,0.36021662472270854
9,edge,287.73485261557335,0.1664160284487322,0.33837106227503405,0,0.7941880564029884
10,core,1098.0968285335528,0.5048021180978188,0.39183264178643873,0,0.6740980850268199
11,edge,786.5330416785936,0.42653133023835804,0.13085555804671917,0,0.5740170293311118
12,edge,762.2696050620344,0.21692636152413383,0.24259499937761883,0,0.48615913779997344
13,gateway,188.71455228366708,0.3642785267525846,0.20202104195892606,0,0.1465055408645036
14,edge,542.0539277845701,0.29920989634625167,0.40348789770253285,0,0.41584945723967337
15,edge,735.3388353085593,0.289425650474496,0.30610758224964313,0,0.5172557298662178
16,edge,552.902229999915,0.2657367187197117,0.17263042277176643,0,0.15237076092802093
17,edge,417.2926879608441,0.898940470785393,0.8853874496471577,1,0.7744549153753238
18,edge,313.2139546885294,0.7169610831502621,0.8634553522261488,1,0.5612358586081605
19,edge,245.8913132865782,0.7042512003865824,0.6935133876901732,1,0.7256189503520252
20,edge,668.7073728620599,0.762213868600139,0.8768257500525201,1,0.18950241088475556
21,edge,791.4533895775417,0.7632914575017011,0.8254285436593645,1,0.19480997058226912
22,edge,618.7557143538324,0.9239500206137436,0.7283630744399304,1,0.12531097880229097
23,gateway,703.7346538456475,0.8302332776420152,0.8562978331033604,1,0.48072205155394343
24,core,821.003019274776,0.6828346564213414,0.7978696643604632,1,0.2519291492453813
25,edge,294.92929848956527,0.8705465643040451,0.6917834226054433,1,0.33395825866708456
26,edge,706.0901061091931,0.8621615849445992,0.8855471026557927,1,0.33620749337406386
27,gateway,313.10657158133796,0.8543471615720944,0.801458413477052,1,0.7639931008266893
28,gateway,499.980504035036,0.84769727947918,0.6992891234192091,1,0.4291383719578329
29,edge,196.50700219496682,0.8069161930376291,0.8895135089436723,1,0.38484935178918955
30,core,254.53010149107456,0.8187022140208801,0.8178075544573685,1,0.75745027954286
31,edge,256.6505555668341,0.8702281716738934,0.7377959730260275,1,0.7634592893127758
32,gateway,674.8252496823923,0.8872704989364881,0.9393101186595327,1,0.3813464180221595
33,gateway,850.4647345096532,0.9293586918222179,0.9680518837942174,1,0.19289192342138772
34,gateway,189.2426796675445,0.7421222108377996,0.7179194021136065,1,0.7422456134238526
35,gateway,259.74909202933776,0.8479239479780436,0.8015873806761659,1,0.4081685773362408
