node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,402.56674413052036,0.8729800961732868,0.6276045698227769,0,0.7221014400506991
1,edge,635.9577432630554,0.8531033439640158,0.6608804516191843,0,0.7988252492236552
2,edge,753.063449671999,0.8695153861464339,0.6935726685787242,0,0.40242546911312793
3,edge,177.2376473162116,0.8732361227006883,0.6087186042038458,0,0.5900442881705266
4,gateway,1054.944363681689,0.9044041602623745,0.6805231666583346,0,0.7873632688310908
5,edge,706.4145174279587,0.8748264906001162,0.639042508383976,0,0.23196776771117653
6,gateway,778.6345632312076,0.8487006873828887,0.7355996183010405,0,0.794853660043299
7,edge,454.01982959387846,0.8687452671788343,0.6460343311899179,0,0.18892524816454465
8,core,1038.9508623931397,0.7887085357257869,0.6926079002113273,0,0.16923760784396052
9,core,272.9569762750752,0.8822543617080935,0.7510400640834531,0,0.7498814468773553
10,edge,511.8826160929989,0.6541547186262295,0.15361763117637084,1,0.7005656151706791
11,core,973.3620098586955,0.6554174038738095,0.1507937463988525,1,0.17598522226674027
12,edge,170.18472397523522,0.44454435586456076,0.2760053715952868,1,0.5139431732358173
13,edge,356.6859650846359,0.49862543790602154,0.18725932432592857,1,0.5333791162759638
14,edge,564.7617401601766,0.7176817374617115,0.21426685859653447,1,0.668579893346348
15,gateway,299.5484005408106,0.5639309446816664,0.2907814188725942,1,0.34160462576091544
16,edge,130.40780591923473,0.5318384769758444,0.32030532891970054,1,0.5042551851618098
17,gateway,1142.6081711747195,0.6155678787217633,0.26557155941598953,1,0.5845881342124511
18,edge,647.9683817304906,0.8108661552202651,0.1232264661969377,1,0.7191811499147606
19,edge,602.4823423767318,0.14403607824684367,0.8142651157527541,2,0.26816855645563453
20,core,1239.035421314577,0.12201484936548773,0.7965880700994116,2,0.19858144421924703
21,edge,604.3892330688733,0.12862652584233716,0.7059658355953815,2,0.31627449452650136
22,core,828.3350761440084,0.0,0.6899125039058506,2,0.11641776055566477
23,edge,459.3303194425081,0.18373139857045087,0.5823177514780027,2,0.7059934640431181
24,edge,407.33204000909075,0.18266582164063555,0.7932248643635529,2,0.5942697220848634
25,edge,573.9747154632455,0.21215848974458879,0.7898346869555346,2,0.3500225435340286
26,edge,337.3689707813947,0.20792449607987706,0.7231144571571748,2,0.23106351584833024
27,gateway,1063.8311243288895,0.28109964426251016,0.7534093779596397,2,0.6065286243441493
28,edge,586.1234412180576,0.13826691648392553,0.6860594899130161,2,0.15140100253028727
29,edge,761.1379327827767,0.11769604992896798,0.778141349458572,2,0.646075450028464
30,edge,344.4471701529108,0.030112501111213733,0.7596218926825707,2,0.7545209539293267
31,core,1307.382653276242,0.1469655911489452,0.934993717081567,2,0.5764782870783431
32,gateway,282.0309203493237,0.4878721473382701,0.23537879470755532,3,0.5231475549857844
33,core,956.7942329508644,0.45477776597391056,0.0,3,0.35790398221266084
34,gateway,1152.0237347946409,0.44400116137825174,0.17542175156700696,3,0.5750051545328014
35,gateway,234.30268425323936,0.44124374821998713,0.10725966947347385,3,0.18996070350481253
36,core,1312.8025216966612,0.4866923931481758,0.11081874319065943,3,0.6559969103123108
37,core,1296.0712883967817,0.4145727773269186,0.0,3,0.3552980647575922
38,edge,295.40837044560357,0.3414790090646455,0.11032985272988707,3,0.4564372108897887
39,gateway,996.4772589810584,0.44544168941507856,0.10993939542183648,3,0.17593732189350236
40,edge,527.0360633757408,0.27630324583912025,0.206979564681016,3,0.5177586504603073
41,core,913.3841871187404,0.3958368825979626,0.14584526737489106,3,0.5277942313099162
42,edge,784.0928749209729,0.7979084945295992,0.35095717171652757,4,0.5183023362263235
43,edge,571.0441520463379,0.8100940352517243,0.4757527918036214,4,0.49063218650442464
44,edge,631.9574925799353,0.8728799164948193,0.5115350419959253,4,0.5128058470798098
45,gateway,486.86968381427533,0.839692488528868,0.4235298582759604,4,0.11191676455184353
46,edge,764.4146753906849,0.8206003248618632,0.4621539405294565,4,0.1925005751864643
47,edge,720.7572108654524,0.8137755268763114,0.3589093060259596,4,0.10240554443542664
