node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,gateway,988.7116971713144,0.14422957215278687,0.15856924940235773,0,0.22108137463479666
1,edge,756.7014549131782,0.23626762919230032,0.12745861157216948,0,0.6178531617879407
2,gateway,615.7870037784679,0.2486144987178054,0.26333066704660874,0,0.2840702327280078
3,edge,491.2148691273209,0.14430992862007982,0.07591357441912594,0,0.1359698127130643
4,gateway,470.48770148444527,0.1255027876090829,0.07720190920123472,0,0.5487753940616685
5,core,411.48713039868363,0.13600501318688085,0.0659375374192955,0,0.3878229980494807
6,gateway,910.7824750653521,0.4424421082370919,0.5457212740244721,1,0.10444776343536018
7,gateway,670.5228368257609,0.36010292656125276,0.5079382376534377,1,0.5684805404555221
8,edge,705.0935028016866,0.4309887666569818,0.4636739160820949,1,0.5739399939736625
9,gateway,373.26101607133194,0.5656424386358769,0.19816229310351782,2,0.6012748460824892
10,gateway,732.5172983800439,0.5007396533470269,0.09614445441872459,2,0.7600734336078999
11,gateway,354.94071416423077,0.5995192468294218,0.10803912943731926,2,0.37771577919337185
12,gateway,977.6850713738811,0.6073744425431473,0.013398627867473797,3,0.16099140239933443
13,edge,614.7448694879072,0.9049353856446346,0.3566552345963632,3,0.4115979645985105
14,edge,579.9029638299529,0.6051636489633218,0.30365081755402634,4,0.17127546835510793
15,gateway,806.2471555991342,0.5098043893676002,0.3935148061226681,4,0.24966970662145713
16,edge,665.9888237136507,0.6384562379041406,0.4170425861577735,4,0.2781863885685579
