node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,507.2795020270264,0.652423798224864,0.0,0,0.32750592360558684
1,gateway,781.9596101830938,0.7656533018861806,0.054590875462253566,0,0.7916291481617868
2,edge,795.1792304660984,0.6898845778516581,0.12327092773337893,0,0.32164764191958395
3,edge,740.9159505975477,0.6184292611447958,0.1820136084667861,0,0.590213879865157
4,gateway,787.5872355318214,0.5788081181130664,0.15582213086040436,0,0.22306442901169132
5,gateway,435.05915793710176,0.6708328654690912,0.0917589480407646,0,0.27406521064687717
6,edge,574.5667939505081,0.342340731050639,0.34047775499294886,1,0.1361829345403602
7,edge,672.7021477113308,0.14211532383908765,0.2677937982856575,1,0.6118960165044398
8,edge,429.11104669069283,0.16879364448363465,0.33774940948442034,1,0.5157427896608792
9,edge,603.4341340074778,0.11646178809496804,0.19970456211158122,1,0.15405308689606684
10,gateway,992.4879901512088,0.1833731277139681,0.3673469806376578,1,0.22887217163403004
11,edge,759.789034575998,0.13709246338828981,0.2142892395518189,1,0.5862817336945281
12,gateway,517.4838892055683,0.1775378028514998,0.2014239457637899,1,0.3462650604876717
