node_id,router_type,capacity_mbps,x_coord,y_coord,domain_id,historical_traffic
0,edge,458.0532148760824,0.8424276981856336,0.49505006305526716,0,0.36814920725293776
1,core,1536.8050010105128,0.9170642575780725,0.6133911787609136,0,0.6112332961786925
2,edge,539.1016661259868,0.8569073096876136,0.5306355022724708,0,0.5683022135692706
3,edge,258.04104800680346,0.7831812361628928,0.46117942556873087,0,0.2618898183367372
4,edge,578.0329015050552,0.8125448721971693,0.5158629934011386,0,0.5124208488598717
5,edge,445.9677838687892,0.992222217550791,0.4410369636369944,0,0.3978249853037038
6,edge,504.49865271788315,1.0,0.5459554388288692,0,0.6499247356512616
7,core,482.58736307867093,0.9901856110286639,0.6629006823810957,0,0.4289821282668541
8,gateway,983.3721962748527,0.8896802334074673,0.5972435602665392,0,0.2734991132807893
9,edge,684.326818243039,1.0,0.6131414715562894,0,0.5236749352652985
10,edge,659.1143615465683,0.9774146507893358,0.5329273673184277,0,0.49835751986182575
11,edge,323.6874830146275,0.7761215691879403,0.6038702132411042,0,0.5714120482058422
12,edge,695.9174585132527,0.8102154716406599,0.3802437307011817,1,0.6341232855425345
13,gateway,398.0418636461482,0.8032582044179458,0.34128746642965474,1,0.7300820666795977
14,core,1291.218679404323,0.8613897068644841,0.3713803617558709,1,0.7372438796612836
15,edge,122.27072738358898,0.7631580846382353,0.39059535956301394,1,0.2857449267272708
16,gateway,612.1414689640033,0.9130046262050393,0.40040238413054263,1,0.3666723162384029
17,edge,248.4025237638146,0.9515070691004174,0.3751955703307531,1,0.5563954300146828
18,edge,103.87943100154415,0.907618351911369,0.45864289756918314,1,0.26062180119301426
19,edge,252.0398008029906,0.8987074134550153,0.3876372328700405,1,0.5039867948696733
20,edge,202.77969207641854,0.8614775066195526,0.4366031494755712,1,0.3564997644399819
21,edge,101.59205295158549,0.4907275580198802,0.5211127620872525,2,0.736894301863609
22,core,810.2978888154215,0.5236115270782322,0.3857902702889079,2,0.4866363332560446
23,edge,769.5164966038324,0.5870926822499873,0.4764958253403187,2,0.5737570484949358
24,edge,658.5799089872755,0.5014861613163084,0.5402280148966838,2,0.7945115374595898
25,gateway,897.3217584727603,0.6091032257821097,0.4809882459207091,2,0.1198746553262229
26,core,603.0409461228363,0.39337495751017515,0.5471524193924364,2,0.1104839946345125
27,gateway,748.7864777477199,0.559262659397171,0.35406013906587325,2,0.5095652382099154
28,gateway,390.1191703082953,0.5462222690370835,0.5944388526164893,2,0.6518902773135044
29,core,366.04028646727875,0.655090128966372,0.5302958791998393,2,0.13003994860620688
30,gateway,802.7000483986765,0.4762667667103535,0.4446589130143581,2,0.7210597444236596
31,edge,752.8081465335036,0.48068350190690373,0.4831851198559031,2,0.22834805512790957
32,edge,634.211842029838,0.5196605067894596,0.4095735937771627,2,0.4980678832452047
33,edge,741.0385611268854,0.5968219385587282,0.5129378583433228,2,0.21851843857582062
34,gateway,287.55738907071765,0.5807586985224279,0.45512715106495677,2,0.6249355845301103
35,edge,320.3558851033197,0.5329699199370399,0.30899946305781445,2,0.14347000634185608
36,edge,611.4386479806993,0.4119171773300038,0.42765133800664606,2,0.16160121357583812
