edge_id,source,target,bandwidth_mbps,propagation_delay_ms,is_inter_domain,link_reliability,cost
0,0,4,643.6906430779999,5.900671445095346,False,0.9970862558843153,6.677442096303045
1,0,6,919.7462279210199,3.6199395095817204,False,0.98252799513676,4.163567724432019
2,0,9,150.32237027302187,5.616661702649546,False,0.9511263763663276,8.942846615060645
3,0,10,534.7942087136179,3.4499320745903734,False,0.9685480647197419,4.384871144335891
4,0,12,234.45421460978437,5.772518668506793,False,0.9868878829312048,7.905131216471345
5,0,14,616.6510190314985,2.8456703553483336,False,0.9956015107218037,3.6565017406354143
6,0,19,376.0755361281033,6.27895659846427,False,0.942853784971659,7.608476739943731
7,0,20,453.1217178139475,5.577372418721391,False,0.9946243987316006,6.680828687408342
8,0,22,481.92584091455694,5.421706167083933,False,0.945088385542194,6.459210192705683
9,0,41,69.04814603400052,6.88751969376688,True,0.9984664464143891,14.128843736758434
10,1,2,918.621157365957,2.2258316150075683,False,0.9472387028357762,2.7701256321774905
11,1,4,790.2974157411204,2.760800017576523,False,0.9459706354587727,3.393473223942905
12,1,5,167.01291134163162,1.895225336849057,False,0.9547517389555338,4.889005853477678
13,1,6,385.3399573638818,1.0226856924710082,False,0.9743953016638728,2.320241241655447
14,1,7,140.15855173880675,4.046266058137632,False,0.9464859685438809,7.613654517828467
15,1,9,908.1891928737654,2.726179376474379,False,0.9530857243604616,3.2767254564358237
16,1,10,439.2455696044942,4.451401604182275,False,0.9836502401704499,5.589717012691028
17,1,19,395.5752515347812,4.712789273404475,False,0.9833588441229,5.976771279508406
18,2,6,784.9912615128134,3.2737043336414082,False,0.9969957469548025,3.9106540992176693
19,2,8,653.5022673003441,3.216363592154475,False,0.9842128663099752,3.9814718787186965
20,2,11,369.67017190833633,2.7595404101298233,False,0.9777447394657254,4.112097467733
21,2,16,445.4850294315176,4.71860006043477,False,0.9976523329347381,5.840972232262966
22,2,19,385.8072813422991,5.507812192648676,False,0.9714213370709964,6.803796027532253
23,2,20,236.1685079057843,3.9525700436750224,False,0.9413671160869435,6.069702443899471
24,3,8,942.881924136523,3.440970606026946,False,0.9762336898217423,3.9712596986489013
25,3,10,406.10261748953786,2.9304809758119763,False,0.9520804995277374,4.16169687658829
26,3,13,612.1028658124028,1.6808177862643872,False,0.9501189063553028,2.497673951994609
27,3,14,289.59363413347137,2.7476238597428075,False,0.9828476913564952,4.474181149222293
28,3,15,755.8377835235473,4.17066500529211,False,0.9506413339225109,4.832182609862117
29,3,16,230.3875824392703,4.127697634094607,False,0.9653202069416128,6.297953490361509
30,3,24,987.2593989168568,2.5647779085836495,False,0.9807882171812152,3.0712304179733403
31,4,5,949.3105905121072,2.985357281428436,False,0.9587210166284454,3.5120552925928057
32,4,10,275.01285213639824,5.082580857175795,False,0.9940243234398058,6.900677706526002
33,4,13,269.63388033239676,3.5527605984513695,False,0.9655427188924104,5.40712696881853
34,4,18,869.2959198514184,3.750818240695338,False,0.946047385937172,4.325996368858485
35,4,19,184.39670475453897,6.463492249455908,False,0.9694547346719948,9.175037451229327
36,4,25,976.7812302405295,5.7301288153153225,False,0.9959758914721858,6.242014163354695
37,4,35,14.500362638339652,7.991413551859142,True,0.9627001425512184,42.47330979616245
38,5,6,781.8475711493277,2.255228810869485,False,0.9518683468025277,2.8947396547351154
39,5,11,738.5064545414374,1.0713570316326966,False,0.9626513602295982,1.748399184650122
40,5,16,711.6499723585613,1.5650635947139828,False,0.9467976323370363,2.267656188574265
41,5,19,258.9488002286756,3.753033248270842,False,0.9504741390749607,5.6839168807049525
42,5,21,626.9377883187082,5.026992457189134,False,0.9986961770218881,5.82451975465971
43,5,24,261.4840393907783,1.2165083596913835,False,0.9742154776069999,3.128670957320405
44,5,25,902.4908739009749,3.422113030868248,False,0.9753911199022572,3.976135253651259
45,6,11,287.4782210703601,2.875905840562978,False,0.9563956736893228,4.61516802932414
46,6,16,179.16698716785982,2.1578304265090176,False,0.9718800510295283,4.948523108814128
47,6,17,379.0783168677844,3.714297437444273,False,0.9512541333235651,5.033286094277396
48,6,19,139.6572450390051,4.614279362753564,False,0.9477778672279172,8.194473142606189
49,6,21,453.5200393340828,2.9291341520365135,False,0.9829886435183877,4.031621267565444
50,7,8,301.3848673978547,4.314200363980159,False,0.9737894638972788,5.9732086755685305
51,7,12,371.3779258318869,6.1735959129447675,False,0.9820238241588685,7.5199333369583234
52,7,19,544.9995133014065,8.623310965795422,False,0.9789711553555436,9.540742977745643
53,7,45,24.085665742940904,4.713576886655046,True,0.9748228063393033,25.472812082241923
54,8,10,753.6281828195483,5.410064545705591,False,0.9868748335713228,6.073521687302062
55,8,12,482.4694949209162,1.698399836830522,False,0.9463241627854678,2.734734787047338
56,8,23,624.2639720187162,3.5714461732585665,False,0.9888366215623345,4.372389399860484
57,8,25,779.1548339657556,3.126658441541306,False,0.9823878340123868,3.768379416889802
58,9,13,331.6545091966095,3.111081160140282,False,0.9937293851556215,4.618674110440237
59,9,17,368.7341488056995,2.308538267450898,False,0.9723877488476134,3.664528759840768
60,9,19,703.1914492817658,5.6475453144837715,False,0.9766396013871559,6.358589227931092
61,9,24,172.3059973641807,3.083270730862059,False,0.9647328583735394,5.985084989498775
